Distance (mm), T (C), P (atm), H2, O2, H2O, CH4, CO, CO2, AR, PT(S), H(S), H2O(S), OH(S), CO(S), CO2(S), CH3(S), CH2(S), CH(S), C(S), O(S), 
2.0249999999999999, 800.00000000000011, 1.0000886329438632, 0.20007065102602245, 5.5990763919814635e-22, 0.42795509505819485, 0.024145539610282641, 0.041505603212931001, 0.2725072698269479, 0.033815841265621212, 0.93965290441348726, 0.023654025433612391, 0.00085070518830267434, 3.6427868402128689e-06, 0.034611815443618354, 2.0018509465854243e-07, 4.4193513252868055e-09, 2.6603566063749757e-11, 2.4034448483747861e-12, 0.0012266970612988225, 5.0393876075227188e-09, 
2.04, 800.00000000000011, 1.0000892846566858, 0.20031235435168993, 5.5817013248979525e-22, 0.42777743765966536, 0.024055293076649557, 0.041566662451473758, 0.27247823355191808, 0.033810018908603176, 0.9396040143176676, 0.023667522089657986, 0.00085030834473740066, 3.6390789338758021e-06, 0.034655369411607302, 2.0015347772178532e-07, 4.3990581137472634e-09, 2.6465865942567007e-11, 2.3897285987512014e-12, 0.0012189371446964003, 5.0313081245743873e-09, 
2.0550000000000002, 800.00000000000011, 1.0000899363695082, 0.20055199401519883, 5.5645462286842103e-22, 0.42760130724790102, 0.023965802767267428, 0.041627248342013097, 0.27244940228735537, 0.033804245340264237, 0.93955550307041769, 0.023680893772666189, 0.00084991491519294758, 3.6354075918347269e-06, 0.034698568226742214, 2.001220942890953e-07, 4.3789613491279638e-09, 2.6329645760693489e-11, 2.3761719613886565e-12, 0.0012112750543129575, 5.0233146202011029e-09, 
2.0700000000000003, 800.00000000000011, 1.000090588082331, 0.20078960138653512, 5.5476267265203897e-22, 0.42742668050165716, 0.023877057340799882, 0.041687367562693152, 0.2724207733794235, 0.033798519828891163, 0.93950736543955682, 0.023694142498851743, 0.00084952484770597881, 3.631772198518838e-06, 0.034741417074213549, 2.0009094124724361e-07, 4.3590578971807127e-09, 2.6194879846018996e-11, 2.362771993071935e-12, 0.0012037088735109955, 5.0154055666894582e-09, 
2.085, 800.00000000000011, 1.0000912397951536, 0.20102520713732164, 5.5308765213927895e-22, 0.42725353462065174, 0.023789045705906741, 0.041747026651606234, 0.27239234422560332, 0.033792841658910264, 0.93945959629669007, 0.023707270238158721, 0.00084913809144689394, 3.6281721529477177e-06, 0.034783921030013071, 2.0006001554319718e-07, 4.339344692633203e-09, 2.6061543136080944e-11, 2.3495258242893921e-12, 0.0011962367361875704, 5.0075794741220764e-09, 
2.1000000000000001, 800.00000000000011, 1.0000918915079755, 0.20125884125624202, 5.5143553602076754e-22, 0.427081847314221, 0.023701757015637735, 0.041806232009486285, 0.27236411227391971, 0.033787210130493246, 0.93941219062184267, 0.023720278913539502, 0.00084875459675064452, 3.6246068688577313e-06, 0.034826085057553392, 2.0002931418771629e-07, 4.3198187401528169e-09, 2.5929611179377586e-11, 2.3364306588651094e-12, 0.001188856826211252, 4.9998348904215376e-09, 
2.1150000000000002, 800.00000000000011, 1.0000925432207979, 0.20149053308383294, 5.498225086946614e-22, 0.4269115967741956, 0.023615180655701541, 0.041864989907105486, 0.27233607502026091, 0.033781624558903593, 0.9393651434897442, 0.023733170405505561, 0.00084837431498915189, 3.6210757733948123e-06, 0.034867914020243973, 1.9999883424567354e-07, 4.3004771081643549e-09, 2.5799060088180553e-11, 2.3234837687638973e-12, 0.0011815673741393988, 4.9921703982910662e-09, 
2.1299999999999999, 800.00000000000011, 1.0000931949336207, 0.20172031129976975, 5.4811740547168308e-22, 0.42674276168637765, 0.023529306247571994, 0.041923306481324529, 0.2723082300104217, 0.033776084274534178, 0.93931845007984505, 0.023745946549888864, 0.00084799719865267912, 3.617578307687034e-06, 0.03490941267342209, 1.9996857284313998e-07, 4.2813169315248132e-09, 2.5669866552187646e-11, 2.3106824950174766e-12, 0.0011743666574285901, 4.9845846162261531e-09, 
2.145, 800.00000000000011, 1.0000938466464431, 0.20194820397125074, 5.4658744855806553e-22, 0.42657532119297487, 0.023444123632511107, 0.041981187745826695, 0.27228057483545237, 0.033770588621983982, 0.93927210566422636, 0.02375860914158991, 0.00084762320123524335, 3.614113925705987e-06, 0.034950585675510459, 1.9993852716021187e-07, 4.2623354067106216e-09, 2.5542007800899399e-11, 2.2980242435143393e-12, 0.0011672529977334878, 4.9770761958814437e-09, 
2.1600000000000001, 800.00000000000011, 1.0000944983592654, 0.20217423856041708, 5.4530117734390504e-22, 0.42640925488777959, 0.02335962286857899, 0.042038639591909628, 0.27225310713150597, 0.033765136959808824, 0.93922610560887276, 0.023771159935040451, 0.00084725227723642452, 3.6106820941307015e-06, 0.034991437587357892, 1.9990869443110541e-07, 4.2435297910250263e-09, 2.5415461593878982e-11, 2.285506483613027e-12, 0.0011602247598292402, 4.9696438215459719e-09, 
2.1749999999999998, 800.00000000000011, 1.0000951500720878, 0.20239844194232284, 5.4345718069501657e-22, 0.4262445428015707, 0.023275794224316838, 0.042095667792202973, 0.27222582457937922, 0.03375972866020728, 0.93918044536994083, 0.023783600645499243, 0.00084688438212474472, 3.607282291901678e-06, 0.035031972876195507, 1.9987907194301756e-07, 4.2248974006465361e-09, 2.5290206203337991e-11, 2.2731267460139121e-12, 0.0011532803501289664, 4.9622862090152044e-09, 
2.1899999999999999, 800.00000000000011, 1.0000958017849102, 0.20262084041259845, 5.4190733590151408e-22, 0.42608116539814345, 0.02319262817561149, 0.042152278001361468, 0.27219872490361308, 0.033754363108671935, 0.93913512049392311, 0.023795932949774654, 0.00084651947232920082, 3.6039140100101433e-06, 0.035072195915848647, 1.9984965703524375e-07, 4.2064356096749737e-09, 2.5166220403526405e-11, 2.2608826213110514e-12, 0.0011464182155924794, 4.9550021049273629e-09, 
2.2050000000000001, 800.00000000000011, 1.0000964534977326, 0.20284145972825257, 5.4038876080376041e-22, 0.42591910354162787, 0.023110115392104263, 0.04220847576570496, 0.2721718058690189, 0.033749039703291309, 0.93909012661029878, 0.023808158488283555, 0.000846157505171753, 3.6005767508060501e-06, 0.035112110993853377, 1.9982044709623819e-07, 4.1881418473520631e-09, 2.5043483447885798e-11, 2.2487717573461293e-12, 0.0011396368419701651, 4.9477902851485354e-09, 
2.2200000000000002, 800.00000000000011, 1.0000971052105554, 0.20306032509863006, 5.3886926822323224e-22, 0.42575833850517419, 0.023028246739596067, 0.042264266519732592, 0.27214506528212368, 0.033743757854743511, 0.93904545943397388, 0.023820278865402621, 0.00084579843887930435, 3.5972700279504248e-06, 0.035151722309570733, 1.9979143956321616e-07, 4.170013597332836e-09, 2.4921975060502358e-11, 2.2367918580112003e-12, 0.0011329347528841983, 4.940649554435786e-09, 
