z (m), u (m/s), V (1/s), T (K), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, 
0.0064062500000000005, -0.42688423495947675, 79.098762060463201, 1989.5596789572423, 0.022370942490205742, 0.0035985888390940124, 0.00033812253213339296, 0.0035832531600230506, 0.0026560069047208805, 0.16217724100050357, 1.4479346999333076e-06, 8.4555653830624058e-08, 7.172454800950126e-06, 4.4874877556782044e-06, 2.2875715005308975e-05, 1.5498054375946384e-06, 0.00013250820458619056, 9.3198567948826503e-05, 0.045934068062981802, 0.070102128647987802, 4.5522018594167718e-06, 4.2391781489108954e-05, 8.4181793112566916e-07, 3.47765102516748e-08, 9.9878901961071769e-07, 3.0966738200152913e-06, 0.0010601830621710406, 6.0854201600736964e-07, 5.2040988365209781e-06, 2.4374361451499451e-08, 6.1834741669250933e-08, 2.9149749559090406e-05, 3.1139126474767679e-05, 5.5285359956513826e-06, 1.4343441181816908e-06, 5.5026910690347785e-07, 1.1157994131728867e-06, 2.8404777619356718e-06, 5.8086124432686248e-09, 0.00017209769949697994, 6.3840184765726581e-09, 1.0925117383557293e-07, 1.290095201440749e-07, 1.6519224887509132e-07, 5.1426847995587444e-05, 2.8052123738173815e-09, 3.3357429153905171e-09, 1.9988194547188589e-06, 9.4588526998015328e-08, 6.3822684246204369e-06, 3.6579874825951826e-07, 0.67887328778797251, 0.0086804720791114256, 1.3212576635398903e-12, 3.6700396290865458e-12, 6.9086096256886693e-09, 1.2791414427509951e-08, 
0.0064140625000000005, -0.42802220081611519, 79.003483900809542, 1990.0361822524021, 0.021859683831375543, 0.0036784950990349026, 0.00037756714949514363, 0.0038197799709000974, 0.0027917075641077736, 0.16225313272805311, 1.5172124363388617e-06, 8.827229728317573e-08, 6.6670664811842093e-06, 4.244279229698405e-06, 2.1173644037311107e-05, 1.4514022937850081e-06, 0.00011769515184662804, 8.1135191644872296e-05, 0.045219888484758587, 0.070268748782058119, 4.3741608809696731e-06, 3.9378552668169592e-05, 7.8246147729868663e-07, 3.2571277282406118e-08, 9.0422147804629072e-07, 2.7961639206621578e-06, 0.00091189465634309034, 5.1816968457688249e-07, 4.2551921166329709e-06, 1.9181081129706451e-08, 4.7758328655675527e-08, 2.7306579469046879e-05, 2.8169967756134687e-05, 4.9115454263737623e-06, 1.3728796535742409e-06, 5.388888675922484e-07, 1.0622491943677467e-06, 2.6143157590043946e-06, 5.9444485248118069e-09, 0.00017386335490058219, 6.8554183005516378e-09, 1.0890719461340579e-07, 1.2738493134406657e-07, 1.6162172001482147e-07, 4.8945516865921611e-05, 2.4208865348679409e-09, 3.1415632473997882e-09, 1.88226166302234e-06, 9.2539825722175547e-08, 6.1085479230789989e-06, 3.6974267772472837e-07, 0.67954488727012052, 0.0086894616143392452, 9.3805750516191471e-13, 2.5298008848780807e-12, 6.312675379409146e-09, 1.1213945469392241e-08, 
0.0064218750000000005, -0.42911373877884146, 78.907561566547088, 1990.3051242122333, 0.021349674576896599, 0.0037561928912406783, 0.00042011019888370217, 0.0040721264226575493, 0.0029309431668786841, 0.16231747907532357, 1.588536027905473e-06, 9.2103783489231072e-08, 6.1346191836956964e-06, 3.9760962835647034e-06, 1.9432278264078263e-05, 1.3476507716717823e-06, 0.00010386144327894213, 7.0340063476828876e-05, 0.044485187790049729, 0.070430865340883261, 4.1699646341065679e-06, 3.631530678146529e-05, 7.2175702781299047e-07, 3.0284358555299511e-08, 8.1367049125334071e-07, 2.5050989325744695e-06, 0.00077942053547614277, 4.3794350837697925e-07, 3.4564985850953231e-06, 1.4928307488872988e-08, 3.6532421638345097e-08, 2.5357847159887902e-05, 2.5333810911773287e-05, 4.3352589681366044e-06, 1.3066693227335812e-06, 5.2604580172228547e-07, 1.0078901887519773e-06, 2.4000901637641996e-06, 6.0761346779347545e-09, 0.0001755745490486866, 7.3540818255674832e-09, 1.0861313755709971e-07, 1.255063584877997e-07, 1.5739742200628645e-07, 4.6473256301517336e-05, 2.0710933583543571e-09, 2.9330749399213601e-09, 1.7639556426260065e-06, 9.0293839249475793e-08, 5.8322672891211921e-06, 3.7233059596589574e-07, 0.68021351134878527, 0.0086984142028312186, 6.5616191820648741e-13, 1.7215290739320314e-12, 5.7234816181768033e-09, 9.7315790768817351e-09, 
0.0064296875000000005, -0.43015991597663367, 78.810994133015996, 1990.3720553543769, 0.020841786614842768, 0.0038313419779174678, 0.00046573162646244137, 0.0043409028138229151, 0.0030732980354644902, 0.16236937314177879, 1.6619310392688107e-06, 9.6050820804175423e-08, 5.5862026720858412e-06, 3.6885269580442199e-06, 1.7679443086914203e-05, 1.2403418663806662e-06, 9.1042395562397196e-05, 6.0721177518137529e-05, 0.043731731491121383, 0.070587723562411608, 3.9426643967311271e-06, 3.3239543082917007e-05, 6.6052992604153087e-07, 2.7946315168607174e-08, 7.2759006986018335e-07, 2.2266171179507235e-06, 0.00066192858931325845, 3.6733786492994401e-07, 2.7886005272131768e-06, 1.1485795748406512e-08, 2.7664804408468235e-08, 2.3339391940016498e-05, 2.2645780743970171e-05, 3.8014013175182403e-06, 1.2368094986160916e-06, 5.1183249051357834e-07, 9.5309842274264675e-07, 2.1978604336964302e-06, 6.203074811984929e-09, 0.00017722168925571804, 7.8795797873215547e-09, 1.083734489952151e-07, 1.2337307433815247e-07, 1.5258116107879763e-07, 4.4020456333621425e-05, 1.7574272196329564e-09, 2.7139800130619468e-09, 1.6449520717418857e-06, 8.7862465365122858e-08, 5.5547653545046589e-06, 3.7349279641289836e-07, 0.68087911120551303, 0.0087073291089899939, 4.5203037745717258e-13, 1.1556686524186728e-12, 5.1485550945343106e-09, 8.357903562707047e-09, 
0.0064375000000000005, -0.43116211785451175, 78.71378086727772, 1990.2437323235454, 0.020336910008424972, 0.0039036117120011446, 0.00051437323115006907, 0.0046266759943961672, 0.0032183075607636596, 0.16240794361894859, 1.7374743918736739e-06, 1.0011353325512246e-07, 5.0329842669514198e-06, 3.3876404874262808e-06, 1.5942223760677285e-05, 1.1313074983356478e-06, 7.9259451249156525e-05, 5.2188744717099392e-05, 0.042961467562438925, 0.070738560752231672, 3.6961251618802707e-06, 3.0189395574488373e-05, 5.9960087438675592e-07, 2.5588364065237284e-08, 6.4638661732216889e-07, 1.9631004764364061e-06, 0.00055849427069973334, 3.0573824631262866e-07, 2.2339786214667083e-06, 8.7338192884001925e-09, 2.0732050765130456e-08, 2.1287632646894759e-05, 2.0118487875301295e-05, 3.3109144997550741e-06, 1.1644290862860552e-06, 4.9636158979081529e-07, 8.9824971108270234e-07, 2.0076117398837183e-06, 6.3247007620480512e-09, 0.00017879549362398198, 8.4312587021852665e-09, 1.081928347031391e-07, 1.2098912400531457e-07, 1.4724538844441026e-07, 4.1597366718631368e-05, 1.4802455591743571e-09, 2.4882594889712213e-09, 1.5263190262514696e-06, 8.5260254573230902e-08, 5.2774241785216875e-06, 3.7318979696233586e-07, 0.68154163481274532, 0.0087162055662365848, 3.0658295223765531e-13, 7.6498007083812716e-13, 4.5939772841964032e-09, 7.1026436190176868e-09, 
0.0064453125000000005, -0.43212193370730922, 78.615921271676427, 1989.927985123315, 0.019835939868589916, 0.0039726865652552745, 0.00056593952898986309, 0.0049299640156967471, 0.0033654638718775328, 0.16243237218329085, 1.8152857705183025e-06, 1.0429180770497051e-07, 4.4857497322811443e-06, 3.0797615158094679e-06, 1.4246379679861209e-05, 1.0224080615943339e-06, 6.8519260120911219e-05, 4.4655200906799523e-05, 0.042176495273665363, 0.070882613734813027, 3.434813715101757e-06, 2.7202140393367672e-05, 5.3977724813158567e-07, 2.3242682965012917e-08, 5.7040128827275359e-07, 1.7166204429522398e-06, 0.00046811919243669616, 2.5248207755476991e-07, 1.7768030904622855e-06, 6.5616296058472493e-09, 1.5369521275959927e-08, 1.9238709186018153e-05, 1.7761696878012068e-05, 2.8640511721179609e-06, 1.090650619651951e-06, 4.7976409472006761e-07, 8.437135612527229e-07, 1.8292547985706096e-06, 6.4404741464557667e-09, 0.00018028717771852228, 9.0082503055631262e-09, 1.0807623646417804e-07, 1.1836278222238455e-07, 1.4147057545891856e-07, 3.9213916857250331e-05, 1.2387110250751366e-09, 2.2599870242034541e-09, 1.409110178211767e-06, 8.2504163229355629e-08, 5.0016385310790771e-06, 3.7141095503945054e-07, 0.68220102597798915, 0.0087250427437677372, 2.0463274342693357e-13, 4.9900488453822477e-13, 4.0658196954064818e-09, 5.9716890014837533e-09, 
0.0064531250000000005, -0.43304119602339552, 78.517415111986253, 1989.4335393250722, 0.019339760067899676, 0.0040382709801585507, 0.0006203004934175186, 0.0052512306517654862, 0.0035142257123245307, 0.1624419037067158, 1.8955294177397672e-06, 1.0858469508188366e-07, 3.9544137047281014e-06, 2.7711028888304522e-06, 1.2614976416546947e-05, 9.1538700632428766e-07, 5.8813482070046927e-05, 3.8035559824709821e-05, 0.041379028320365573, 0.071019130228345412, 3.1635849776186425e-06, 2.4312692801287056e-05, 4.8180559997183062e-07, 2.0939801662971282e-08, 4.9989528737484853e-07, 1.4885665804809289e-06, 0.00038975501193357754, 2.0685881602811922e-07, 1.4028409549254816e-06, 4.8698776345398982e-09, 1.1268160359500245e-08, 1.7226404664674986e-05, 1.558208743862362e-05, 2.4603513650758567e-06, 1.0165510618395102e-06, 4.6218645123087569e-07, 7.8984500376663864e-07, 1.6626283357565329e-06, 6.5499014265393529e-09, 0.00018168864016891508, 9.609493125263954e-09, 1.080288070956891e-07, 1.1550690692107584e-07, 1.3534170028542161e-07, 3.6879535667147185e-05, 1.0311232267226306e-09, 2.0331563763613959e-09, 1.294333691705981e-06, 7.9613213366544076e-08, 4.7287841006362554e-06, 3.6817523725036445e-07, 0.68285722688856532, 0.0087338398061188836, 1.3437801610380701e-13, 3.2067550991714291e-13, 3.5686134661555053e-09, 4.9669514742704074e-09, 
0.0064609375000000005, -0.43392187663521964, 78.418262450500606, 1988.7698226842979, 0.018849230091024696, 0.0041000943768254366, 0.00067729418461275189, 0.0055908823271339191, 0.003664026717191671, 0.16243586244457409, 1.9784037452712406e-06, 1.1299053484218233e-07, 3.4476598902004588e-06, 2.467585831019006e-06, 1.1068039021715648e-05, 8.1187781847986864e-07, 5.0119124230811415e-05, 3.2247562119388835e-05, 0.040571355623806968, 0.071147375192699605, 2.8875147353844793e-06, 2.1552420344755876e-05, 4.2636523216726861e-07, 1.8708979128908904e-08, 4.350408815168742e-07, 1.2799710892838156e-06, 0.00032232440823814741, 1.6813891844311802e-07, 1.0993311551048536e-06, 3.5695186081966558e-09, 8.1666643829728843e-09, 1.528160563226364e-05, 1.3583184269111873e-05, 2.0987613471767637e-06, 9.4312883145698454e-07, 4.4378743609087948e-07, 7.3697894108856698e-07, 1.5075017095984007e-06, 6.6525355788519085e-09, 0.00018299261733297447, 1.0233759390313533e-08, 1.0805586151032987e-07, 1.1243836196394306e-07, 1.2894576345534653e-07, 3.4602991967840678e-05, 8.549530528031823e-10, 1.8115241453168684e-09, 1.1829239822749968e-06, 7.6608148338204521e-08, 4.4601869043661529e-06, 3.6352879060777836e-07, 0.68351017631964661, 0.0087425958519194002, 8.6772530140070715e-14, 2.0287754590871273e-13, 3.1064724597938684e-09, 4.0868016157888704e-09, 
0.0064687500000000005, -0.43476608398353128, 78.318463661006192, 1987.9467368190055, 0.018365168915995572, 0.0041579144851765695, 0.0007367316027602521, 0.0059492652471393919, 0.003814287017770074, 0.16241365580851597, 2.0641375962336725e-06, 1.1750653348699378e-07, 2.9726302510266115e-06, 2.1745115814519057e-06, 9.6216053539992869e-06, 7.1326804639756914e-07, 4.2399785463575134e-05, 2.7212118470274897e-05, 0.039755799385329506, 0.071266642871348346, 2.6116132141123987e-06, 1.8948048553233485e-05, 3.7402661467244402e-07, 1.6575562016600107e-08, 3.7591574993279094e-07, 1.0912009658190445e-06, 0.00026474561062641904, 1.3558000965233931e-07, 8.5493632067698526e-07, 2.5834351845272707e-09, 5.8482145915177263e-09, 1.3430661634833056e-05, 1.1765405798226e-05, 1.7776546622093254e-06, 8.7127517298332866e-07, 4.2473405640886838e-07, 6.8542314939365681e-07, 1.3635804158837342e-06, 6.7479866251638435e-09, 0.00018419282165584407, 1.0879686205009362e-08, 1.0816282874457523e-07, 1.0917795144813469e-07, 1.2236827226793882e-07, 3.2392251492855496e-05, 7.0727016301472454e-10, 1.598471553622134e-09, 1.075717066730654e-06, 7.3510930319231021e-08, 4.1970945686776406e-06, 3.5754314765069594e-07, 0.68415981382216196, 0.0087513100167218721, 5.5055015543484227e-14, 1.2625383864603926e-13, 2.681737394001636e-09, 3.3263800618537028e-09, 
0.0064765625000000005, -0.43557598406432102, 78.218019447865373, 1986.9744399587671, 0.017888344237051778, 0.0042115212813730821, 0.00079840023600039652, 0.0063266648972541469, 0.0039644221234427556, 0.16237478845052636, 2.1529778969797925e-06, 1.2212885381360518e-07, 2.5347558702679496e-06, 1.8964992602315587e-06, 8.2878943398591589e-06, 6.2074431273597227e-07, 3.5607062985070921e-05, 2.2853529209852091e-05, 0.038934674470532789, 0.071376260642281864, 2.3407330020414631e-06, 1.6521049615246258e-05, 3.2525983793720959e-07, 1.4561968087166559e-08, 3.2250405554440721e-07, 9.2229426187837685e-07, 0.00021595134070018262, 1.0845320002378147e-07, 6.5964497192428296e-07, 1.8448775886195817e-09, 4.1335486314976109e-09, 1.1695557860907621e-05, 1.0126245851450476e-05, 1.4949844920590159e-06, 8.0175403109420256e-07, 4.0519778848642436e-07, 6.3545427667581322e-07, 1.2305110947612039e-06, 6.8359224550565436e-09, 0.00018528403750523988, 1.1545814904466471e-08, 1.0835517927815669e-07, 1.0574963860722987e-07, 1.1569163809564979e-07, 3.0254362307701465e-05, 5.8474198662998012e-10, 1.3969144069756532e-09, 9.7343113159652933e-07, 7.0344378329938993e-08, 3.9406511942321963e-06, 3.5031185078876842e-07, 0.68480607689387107, 0.0087599813766852559, 3.4233331054908849e-14, 7.7058216617686389e-14, 2.2961512807852608e-09, 2.678336939823847e-09, 
0.0064843750000000006, -0.43635376245068647, 78.116930845639359, 1985.8631098792673, 0.01741945881599798, 0.0042607383999536449, 0.00086206974743081334, 0.0067233059103544383, 0.0041138540051608606, 0.16231885906438212, 2.245179244814607e-06, 1.2685252193386718e-07, 2.137673968535999e-06, 1.637305762939128e-06, 7.0750612059169081e-06, 5.3520605436927134e-07, 2.9682760842037689e-05, 1.9099922721311493e-05, 0.038110248324086798, 0.071475600619137949, 2.0793282642340705e-06, 1.4287144545629679e-05, 2.8041592307055779e-07, 1.2686063696873005e-08, 2.7470000281748944e-07, 7.728250393391913e-07, 0.00017490941695309944, 8.6055147929894835e-08, 5.0471798486661585e-07, 1.297696045005739e-09, 2.8770108401756814e-09, 1.0093219901217681e-05, 8.6605559777979698e-06, 1.2483578163665485e-06, 7.3518868694203543e-07, 3.8535009267667356e-07, 5.8731319541375969e-07, 1.1078892971636633e-06, 6.9160739104428948e-09, 0.00018626219233441722, 1.2230630239425522e-08, 1.0863835932225316e-07, 1.0217997734254105e-07, 1.0899272672201299e-07, 2.8195368163091136e-05, 4.8397771106757879e-10, 1.209226691898519e-09, 8.7665215232920399e-07, 6.7131625309327193e-08, 3.6918764540115147e-06, 3.4194659305102144e-07, 0.68544890681501314, 0.0087686090946528083, 2.0704049173432928e-14, 4.5732722713906573e-14, 1.9501004614969584e-09, 2.1334474523456794e-09, 
0.0065000000000000006, -0.43781932807690249, 77.912825594956843, 1983.2538384506388, 0.016507114609816992, 0.0043456143225828981, 0.00099469797203040398, 0.0075747874371766485, 0.0044089871676688359, 0.16215499983282086, 2.4403932528697187e-06, 1.365876381696524e-07, 1.4710297523322801e-06, 1.1842160400654096e-06, 5.0254613662125335e-06, 3.8745531149445192e-07, 2.0233545217221808e-05, 1.3199261694722646e-05, 0.036457813383967239, 0.071641837073741332, 1.597602817723463e-06, 1.0425968143597654e-05, 2.032786223811736e-07, 9.3990468261484004e-09, 1.9529221894093038e-07, 5.3152520361710814e-07, 0.00011305884722278345, 5.3446594278138242e-08, 2.9289651234873679e-07, 6.3137093317569523e-10, 1.3785960018309835e-09, 7.3247340177374392e-06, 6.2251994248294999e-06, 8.5520197403139077e-07, 6.1231136034134842e-07, 3.4521519499919871e-07, 4.9709503823114859e-07, 8.9253754745335148e-07, 7.0524412645105132e-09, 0.00018787180612593029, 1.3651793487093485e-08, 1.0949232896844239e-07, 9.4700868498543826e-08, 9.5741122887705976e-08, 2.4327776842766021e-05, 3.361095964204879e-10, 8.8058542143982348e-10, 7.0087159542547123e-07, 6.0636746685875288e-08, 3.2198374635633164e-06, 3.222009338527877e-07, 0.68672438532609226, 0.0087857346746547625, 7.6660570081399026e-15, 1.6432452532781247e-14, 1.3818734350454525e-09, 1.3214119394600769e-09, 
0.0065156250000000006, -0.43918130816016482, 77.706173804153764, 1980.2034303215039, 0.015633078396963145, 0.0044116432721800283, 0.0011324271562537758, 0.0085043277164275604, 0.0046950021400320348, 0.16192053300512849, 2.6513423855950151e-06, 1.4663655275558643e-07, 9.7038845678687657e-07, 8.2413015434963549e-07, 3.451699509949411e-06, 2.7082529317251438e-07, 1.3420338812746802e-05, 8.9615961941913018e-06, 0.03481674475497943, 0.071760799047042231, 1.1872166315294353e-06, 7.3721138358228641e-06, 1.4255970402642035e-07, 6.7429978032032814e-09, 1.3505835528124658e-07, 3.5418533209753577e-07, 7.1272245196169701e-05, 3.2366129194614202e-08, 1.659271316923007e-07, 2.9367117615214885e-10, 6.3138212492858071e-10, 5.1396699215716741e-06, 4.3699026209722287e-06, 5.707079692940225e-07, 5.0523050642720939e-07, 3.0570827062635643e-07, 4.1606896589873965e-07, 7.1317873836935471e-07, 7.155898530903488e-09, 0.0001890099108267235, 1.5128939518834924e-08, 1.1076984217651592e-07, 8.7002975444249435e-08, 8.309117465240338e-08, 2.0821192285557925e-05, 2.3950087278099735e-10, 6.1831303359157444e-10, 5.5060329136571838e-07, 5.4212815854235448e-08, 2.7870338831251677e-06, 2.9945280803996372e-07, 0.68798555256712912, 0.0088026770239724075, 2.671134614584595e-15, 5.5674598899009222e-15, 9.5294002817620008e-10, 7.8966866521734747e-10, 
0.0065312500000000006, -0.44045356369736399, 77.496994545207031, 1976.7754206221141, 0.014800099086507985, 0.0044586383069348595, 0.0012733257535965871, 0.0095117109310883328, 0.0049683730663733815, 0.16161562018446674, 2.8787168373468999e-06, 1.5692075729749409e-07, 6.1450739679993341e-07, 5.5253463106268452e-07, 2.2953360820988692e-06, 1.8299656917495101e-07, 8.6716353511565081e-06, 5.9815067443110162e-06, 0.033200516789409086, 0.071829377527837759, 8.5533413615925134e-07, 5.0562745345764554e-06, 9.6813998414959908e-08, 4.6887100453296184e-09, 9.0932128197197738e-08, 2.2885721700900652e-07, 4.3855933256836515e-05, 1.9150145723569159e-08, 9.1991942449156051e-08, 1.3123438037985405e-10, 2.7699480375871286e-10, 3.4910568635102122e-06, 2.9987623498773174e-06, 3.7124380248165354e-07, 4.1418952528468592e-07, 2.6783510151231063e-07, 3.4472160289281235e-07, 5.6560767785344132e-07, 7.2263952677894959e-09, 0.00018968393987439506, 1.6650259467431502e-08, 1.1250574227522412e-07, 7.9310793858220126e-08, 7.1330058689063542e-08, 1.7686172752181941e-05, 1.7646120917785812e-10, 4.1902745515060574e-10, 4.2566665343387972e-07, 4.8003968581836666e-08, 2.3962776663362517e-06, 2.747605432645697e-07, 0.68923201657233824, 0.0088194302880514296, 8.8031797786973698e-16, 1.7876575985962989e-15, 6.4083252923626926e-10, 4.5677262288774196e-10, 
0.0065468750000000006, -0.44164723329820027, 77.285310574766342, 1973.0208504413131, 0.014009616918624741, 0.0044868974766391788, 0.0014155515324827414, 0.010596003928375017, 0.0052262288424081522, 0.16124167677185364, 3.1224461065851212e-06, 1.6735733070740323e-07, 3.7421550085304556e-07, 3.5748791485383596e-07, 1.4801953898972384e-06, 1.197237379623636e-07, 5.4664791801600583e-06, 3.9279118376175647e-06, 0.031619870293979391, 0.07184537863090712, 5.9960225568482526e-07, 3.3684402893635463e-06, 6.3759048763783132e-08, 3.1644211162572192e-09, 5.9669640002148481e-08, 1.4357077253547062e-07, 2.6366054423794953e-05, 1.1093161831617403e-08, 5.004466746857895e-08, 5.6651339430319501e-11, 1.1669772797282764e-10, 2.2989109055630683e-06, 2.0140222803457428e-06, 2.3561910539134849e-07, 3.3816201733379437e-07, 2.3235943554310944e-07, 2.8301093601405328e-07, 4.4555085875197786e-07, 7.2646728513001443e-09, 0.0001899148446721137, 1.8205022803495676e-08, 1.1472744488718807e-07, 7.1821937068286978e-08, 6.062818203030229e-08, 1.4919016766935517e-05, 1.3447278766036011e-10, 2.7447282842112446e-10, 3.243712294991437e-07, 4.2125530872713813e-08, 2.0482354160860588e-06, 2.4911885452074227e-07, 0.69046348522046708, 0.0088359899131234196, 2.7596846267465642e-16, 5.469241237611659e-16, 4.2120760108138241e-10, 2.5668905384552666e-10, 
0.0065625000000000006, -0.44277061034108656, 77.071147445409522, 1968.9779880463059, 0.013261915406873735, 0.0044971175360151187, 0.0015574104411028061, 0.011755672245361283, 0.0054663696787143091, 0.16080110387455213, 3.3817326415829241e-06, 1.7786615112061181e-07, 2.195709111229994e-07, 2.2362056854912096e-07, 9.27250260201606e-07, 7.597270969583904e-08, 3.3670855282168344e-06, 2.5397644040890514e-06, 0.030082861302100753, 0.071807472194060959, 4.1105283761843118e-07, 2.1830019794770809e-06, 4.0786683683669847e-08, 2.0761738692564709e-09, 3.8210508090240322e-08, 8.7558775437103002e-08, 1.5501987543628405e-05, 6.3023936345302433e-09, 2.6781420183064478e-08, 2.3775802087643638e-11, 4.7341134768938092e-11, 1.4700620296044951e-06, 1.3254000243375997e-06, 1.4605158276011877e-07, 2.7542482641136817e-07, 1.997947738689519e-07, 2.3047973611629451e-07, 3.4887232327942625e-07, 7.2721049016919939e-09, 0.00018973341354216666, 1.9783838134282319e-08, 1.1745375737549862e-07, 6.4695241170481539e-08, 5.1061710594734527e-08, 1.250470178443162e-05, 1.0541268070407209e-10, 1.7405869582351746e-10, 2.4405906980892206e-07, 3.6660662017631002e-08, 1.7418435547502726e-06, 2.2339414231205076e-07, 0.69167977276383419, 0.0088523527487680085, 8.2779778083425701e-17, 1.6033941792046951e-16, 2.7115472826894943e-10, 1.4067912128355147e-10, 
0.0065781250000000006, -0.44382934924653161, 76.854532633892504, 1964.6734547023996, 0.012556331291372496, 0.0044903008165002832, 0.0016973829882343796, 0.01298869180631042, 0.0056872235281726106, 0.16029701410339528, 3.6552150940484275e-06, 1.8837597355965452e-07, 1.2436296749657058e-07, 1.354679472967753e-07, 5.6509630733903039e-07, 4.6832281744372407e-08, 2.0293048980689336e-06, 1.6180272551395765e-06, 0.028595134617623311, 0.071715104058759888, 2.7741789347346319e-07, 1.3782110105540946e-06, 2.5382000338923636e-08, 1.3261722874603928e-09, 2.3906215565569403e-08, 5.1966104898016645e-08, 8.919803802766208e-06, 3.5157629684545868e-09, 1.4126792402609465e-08, 9.7728914047103129e-12, 1.8542003828682773e-11, 9.1408955108109034e-07, 8.5547906823221788e-07, 8.8487085504035234e-08, 2.2401318650889617e-07, 1.7042461152432341e-07, 1.8638299232118913e-07, 2.7172465435030614e-07, 7.2505364204132593e-09, 0.0001891766617568275, 2.1378770415510787e-08, 1.2069451290659145e-07, 5.804598968617152e-08, 4.2638067876513419e-08, 1.0420049757209417e-05, 8.4318823082942355e-11, 1.0702465982406165e-10, 1.8160977453173385e-07, 3.1661411522021446e-08, 1.4747844923042491e-06, 1.9829453284193139e-07, 0.69288079729012697, 0.0088685170239264696, 2.3899479832402494e-17, 4.530168620107035e-17, 1.7123290944040714e-10, 7.5454507255363379e-11, 
0.0065937500000000007, -0.44482686372407171, 76.635494768835159, 1960.1241412175414, 0.011891483039209375, 0.0044676656926596779, 0.0018341287240338903, 0.014292652168905408, 0.0058877675032867382, 0.15973297756133653, 3.9411933063361913e-06, 1.9882844192428153e-07, 6.8061525023948323e-08, 7.9532946035371809e-08, 3.3520394091953699e-07, 2.8061207356122207e-08, 1.1974289558374666e-06, 1.0156147145980524e-06, 0.027160316580239426, 0.071568389895171142, 1.8587130693075544e-07, 8.4814680006641217e-07, 1.5376949011061945e-08, 8.252773228645179e-10, 1.4618655627382988e-08, 3.0013687300360652e-08, 5.0209909580461619e-06, 1.9251411650722397e-09, 7.3481016775687784e-09, 3.9635114864590118e-12, 7.0228182966059564e-12, 5.5287185217256411e-07, 5.4170887856183383e-07, 5.2386217163569622e-08, 1.8201955877135992e-07, 1.4434022306426859e-07, 1.4980835152786558e-07, 2.106442505964918e-07, 7.202136342440945e-09, 0.0001882846927414218, 2.2983341562591724e-08, 1.2445095573877745e-07, 5.1947199911346871e-08, 3.5317785780413409e-08, 8.6367073336585504e-06, 6.8282939034716518e-11, 6.3843951155784795e-11, 1.3384276170097881e-07, 2.7152580299708252e-08, 1.2439437630089054e-06, 1.7436505579802121e-07, 0.69406657089416424, 0.0088844822251675452, 6.6737164760409645e-18, 1.2396816301123409e-17, 1.0612262235826522e-10, 3.9688010293328768e-11, 
0.0066093750000000007, -0.4457647962788403, 76.41406300033043, 1955.3393794547064, 0.011265487796773338, 0.0044305678867690044, 0.0019664764264614733, 0.015664851682799876, 0.006067434740875963, 0.15911280472791639, 4.2378505982311903e-06, 2.0917986104414066e-07, 3.5903987342952782e-08, 4.5143074695904124e-08, 1.9301542439210364e-07, 1.6303472057027389e-08, 6.9030958849949854e-07, 6.2686265763522669e-07, 0.025780438160208998, 0.07136800442754121, 1.2480977045669801e-07, 5.0775179169565775e-07, 9.0503979400935099e-09, 4.9937360086953103e-10, 8.7182951973893904e-09, 1.6806552460398802e-08, 2.7537571390400946e-06, 1.0298537107524292e-09, 3.7507723368240793e-09, 1.5890107845198679e-12, 2.5562934637416847e-12, 3.2433942215484532e-07, 3.3597178286382544e-07, 3.0196316272206177e-08, 1.4774824710373944e-07, 1.2148582850234678e-07, 1.1977639180110869e-07, 1.6259696230429617e-07, 7.129272354713671e-09, 0.00018709821700851347, 2.4592487221266737e-08, 1.2871671387441648e-07, 4.6435305467704435e-08, 2.9031184061283971e-08, 7.1236891901811296e-06, 5.5634244331290036e-11, 3.6856848010171115e-11, 9.7792241013006582e-08, 2.3137214965777255e-08, 1.0457975590448501e-06, 1.5200129574398016e-07, 0.69523718565420001, 0.0089002489179831577, 1.7955823522403316e-18, 3.2734148123737237e-18, 6.43940579230839e-11, 2.0406275132515819e-11, 
