phi, T (K), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, C(gr), 
2.2591836734693875, 1408.019353208362, 0.26738252184770789, 3.0930924414787863e-06, 2.8854909490328092e-13, 5.9759419853971995e-14, 2.7544122983454182e-08, 0.11619288823356287, 3.8726545355842036e-17, 3.0596275619467518e-15, 5.129095451903242e-22, 3.0025817509404571e-20, 5.0521765238834333e-16, 9.6721254056858565e-18, 5.9823625719355551e-11, 2.5822557757797833e-07, 0.16019873375436525, 0.031595193541639428, 9.8509217200024898e-10, 1.613791929180954e-08, 2.0231965042728909e-14, 1.2936422705546086e-16, 5.7560326901325483e-12, 9.9895479890192722e-21, 8.4241181422064369e-13, 6.6599506470082444e-18, 1.412716086824309e-13, 1.639603132721274e-18, 5.7471641828551254e-16, 1.0402621269858989e-16, 1.3254902706289246e-12, 2.0944210947064739e-17, 4.3887879133681565e-15, 2.6428575656178701e-13, 1.7008670212094701e-10, 7.6525684774917282e-06, 2.2247558929566919e-12, 3.6568347459023131e-10, 1.283161008262825e-18, 1.9031933122427111e-14, 3.3922825334884365e-14, 9.9000393289290187e-15, 3.3275837177923706e-07, 2.1587914053531463e-14, 5.0902270568876495e-22, 1.4566052089092375e-18, 6.1015800690668415e-12, 5.2051177108058753e-08, 9.4250943327218471e-14, 0.63841034053338164, 0.0, 1.0084751695860106e-26, 3.5197031417552261e-24, 5.1666965956135207e-18, 3.5056919606753592e-15, 0.0, 
2.324489795918367, 1370.2716419709618, 0.28240820657226012, 1.8827616478642598e-06, 7.9755403693206226e-14, 1.495799485323432e-14, 1.295360749628941e-08, 0.11007689777919852, 9.7266406918526267e-18, 1.1202636045081183e-15, 1.4911874362370239e-22, 1.1964227681638684e-20, 3.3733480223162092e-16, 5.9241881468202811e-18, 7.3451403123732485e-11, 5.5335458979871542e-07, 0.16486662888621498, 0.031383081520829012, 7.2910485559033969e-10, 1.7615471543641539e-08, 1.8102191742955136e-14, 1.0831965510531118e-16, 8.3199349014948443e-12, 6.7000386760674585e-21, 1.2891456834205138e-12, 8.9642443950657419e-18, 3.5191202190620165e-13, 3.6036265681489833e-18, 2.0995300909777028e-15, 8.7229372750865463e-17, 1.9455147722105569e-12, 2.2616535570346702e-17, 1.4266967285467447e-15, 1.1698666235918096e-13, 1.1495082786466755e-10, 9.3749474960635471e-06, 1.2650623043392091e-12, 1.4712284039702634e-10, 2.9431151017534229e-19, 7.7197522395189633e-15, 1.3601068988980202e-14, 5.5616547561280481e-15, 3.9492667770420108e-07, 2.0131859753854623e-14, 2.7265300500762015e-22, 7.7926395442598269e-19, 5.0737193040854094e-12, 5.5246610253527026e-08, 5.3842711112536661e-14, 0.63488946687261916, 0.0, 3.8307525770761958e-26, 2.2314652554820943e-23, 6.6224155161212798e-18, 7.2793822488883506e-15, 0.0, 
2.3897959183673469, 1333.1945259602223, 0.29733286921957963, 1.122292634108081e-06, 2.1101407649485937e-14, 3.58588892678814e-15, 5.9317363742363308e-09, 0.10396266524434188, 2.3343109225401403e-18, 3.9658200260720143e-16, 4.1120835454684898e-23, 4.5637965155416394e-21, 2.1925428181339894e-16, 3.5208083244559471e-18, 8.9609200173104169e-11, 1.2006737399643935e-06, 0.16941729118183432, 0.031238969710247994, 5.3102553703347996e-10, 1.915539722017425e-08, 1.5978227471814548e-14, 8.9268842086119608e-17, 1.2050350457278619e-11, 4.3598366247264451e-21, 1.9693272819848642e-12, 1.1957203322520769e-17, 8.8699450634044826e-13, 7.9577911838744921e-18, 7.8369984357459512e-15, 7.1871783434869663e-17, 2.859030761610752e-12, 2.4179628986106012e-17, 4.4481740444554435e-16, 5.0107027241207392e-14, 7.6182203011728672e-11, 1.1488212996306135e-05, 7.0289817002531734e-13, 5.7464577970132273e-11, 6.4477179150582707e-20, 3.0435233959473947e-15, 5.2820431912878245e-15, 3.037576002892016e-15, 4.6762074046615631e-07, 1.8518415806782961e-14, 1.415361817553793e-22, 4.0569341709085525e-19, 4.1720493499265568e-12, 5.8533265455768193e-08, 3.0072323656175627e-14, 0.63140699525418398, 0.0, 1.4764066412696857e-25, 1.4600066491795246e-22, 8.4349829589075275e-18, 1.526066541378536e-14, 0.0, 
2.4551020408163264, 1296.7682188221318, 0.31214960894169419, 6.5449063856555412e-07, 5.3273309097638304e-15, 8.202938389755918e-16, 2.6398263915238084e-09, 0.097857732633432004, 5.3336969431611207e-19, 1.3537595603104397e-16, 1.0730992955720332e-23, 1.6640375008439565e-21, 1.3867985987098177e-16, 2.0293333077199352e-18, 1.0874899969821673e-10, 2.6444022621931227e-06, 0.17385930130114766, 0.031154630799904815, 3.8040416123277852e-10, 2.0760596623134915e-08, 1.3915094894949779e-14, 7.2407401781947239e-17, 1.7510973126347763e-11, 2.7526981497625413e-21, 3.0090916807388808e-12, 1.583417221167598e-17, 2.2694412688711494e-12, 1.7710088306666776e-17, 3.0018303312432903e-14, 5.8201821362094503e-17, 4.2132009819341246e-12, 2.5617163913347193e-17, 1.3268853716587469e-16, 2.0731242193806007e-14, 4.9476377531380421e-11, 1.4091770202526353e-05, 3.8118318318413226e-13, 2.1739882084886583e-11, 1.3439898698441248e-20, 1.1636378674871845e-15, 1.9824515963774732e-15, 1.6115353709059535e-15, 5.5291088927686483e-07, 1.6810288148326501e-14, 7.1147776954088969e-23, 2.0529881864453295e-19, 3.3917638580212321e-12, 6.1926512615878026e-08, 1.6403185391576741e-14, 0.62796224343798357, 0.0, 5.8016833819032535e-25, 9.9186642814198237e-22, 1.069069040397515e-17, 3.2381830498226286e-14, 0.0, 
2.5204081632653064, 1260.9760534815778, 0.32684987760410306, 3.7302062872463588e-07, 1.2792113897288e-15, 1.783764351054288e-16, 1.1394784876097634e-09, 0.0917699908243233, 1.1559668123423825e-19, 4.4435123342757926e-17, 2.643667192985215e-24, 5.7898904018096661e-22, 8.5324327044871862e-17, 1.1336800255765776e-18, 1.3142230391747874e-10, 5.9257383929547766e-06, 0.17820035358763639, 0.031122108814224728, 2.6787784827857526e-10, 2.2434247977138548e-08, 1.1956641653956957e-14, 5.779549430480778e-17, 2.5559776393446439e-11, 1.6862233859130909e-21, 4.6076614129100079e-12, 2.0851244796571221e-17, 5.9127651738728918e-12, 3.9837252804781088e-17, 1.1847644798512728e-13, 4.6329707723877144e-17, 6.2354103429125713e-12, 2.6916706030536172e-17, 3.7772615904104941e-17, 8.2705403003933509e-15, 3.1463509254659226e-11, 1.7313608240818282e-05, 2.0151612915683084e-13, 7.9471233586393531e-12, 2.6548881264596148e-21, 4.3043866708052705e-16, 7.1738770955854025e-16, 8.2972577729235243e-16, 6.5339314875468421e-07, 1.5064682032111587e-14, 3.4601201663213704e-23, 1.0085729832505937e-19, 2.7254610447616354e-12, 6.5443137586330744e-08, 8.7277122290732821e-15, 0.6245545282853302, 0.0, 2.335490340860426e-24, 7.0384199539022562e-21, 1.3499580473952786e-17, 6.971523450980784e-14, 0.0, 
2.5857142857142854, 1225.8104265783775, 0.34142042438348463, 2.0756513781410837e-07, 2.9124344628521115e-16, 3.6737491126699767e-17, 4.7613842517530923e-10, 0.0857090171123044, 2.367749808626191e-20, 1.398599438002946e-17, 6.1341731295060178e-25, 1.9193368511955182e-22, 5.1043016000760511e-17, 6.1345149547680459e-19, 1.583035414578011e-10, 1.3540060337452387e-05, 0.18244687912515253, 0.03113323926329075, 1.8532960433584973e-10, 2.4179468205957862e-08, 1.0136141347680208e-14, 4.5388215426132791e-17, 3.7513011998706905e-11, 1.0021001450144694e-21, 7.0832098894722627e-12, 2.7346835172301261e-17, 1.5732806910062366e-11, 9.0817054067760287e-17, 4.8368031524350353e-13, 3.6255774470569863e-17, 9.2806688239581579e-12, 2.8069864721531816e-17, 1.0236613139140724e-17, 3.1759253726093736e-15, 1.9576812710667057e-11, 2.1318614539741633e-05, 1.037316887449048e-13, 2.8006495485079895e-12, 4.9509967983818158e-22, 1.5370323621795087e-16, 2.4972752650496884e-16, 4.1421469185850277e-16, 7.7233066804578538e-07, 1.3332129120606491e-14, 1.6265666944380123e-23, 4.8043197564295341e-20, 2.1640634352799316e-12, 6.9100875726222955e-08, 4.5247439414065204e-15, 0.62118316117617423, 0.0, 9.6734965769918986e-24, 5.2460516608297095e-20, 1.7002591563352485e-17, 1.526221285947334e-13, 0.0, 
2.6510204081632653, 1191.281947059912, 0.3558364728677359, 1.1267570612285993e-07, 6.2715324689915532e-17, 7.1447161469909871e-18, 1.9229487174501409e-10, 0.079688560189076413, 4.5699216718715287e-21, 4.211545006247031e-18, 1.3383002080312106e-25, 6.0548704712029306e-23, 2.9681727338966815e-17, 3.2139817504560708e-19, 1.9020896541939538e-10, 3.1602145407679346e-05, 0.1866022007650722, 0.031179329261987864, 1.2591502188990939e-10, 2.5998400207063561e-08, 8.4771357391277836e-15, 3.5063274015086285e-17, 5.5400192992237083e-11, 5.7783115695867512e-22, 1.0948537504596147e-11, 3.5768763588344794e-17, 4.2855733427419183e-11, 2.1028916861653493e-16, 2.0488511532204548e-12, 2.7897646208907052e-17, 1.3907677046379179e-11, 2.907166950837469e-17, 2.6360923606525879e-18, 1.1723347127238413e-15, 1.1910608464663458e-11, 2.6318012390696292e-05, 5.1945162606116495e-14, 9.4972210672610032e-13, 8.6892243822103395e-23, 5.2887104118255899e-17, 8.3471122627489264e-17, 2.0037990341360911e-16, 9.1379469300305277e-07, 1.1655669227316301e-14, 7.3866764398254788e-24, 2.2169518708550586e-20, 1.6975426764859169e-12, 7.2916770692693357e-08, 2.2836889410754722e-15, 0.61784744290758153, 0.0, 4.1374916434878315e-23, 4.12552160623091e-19, 2.1379535356506851e-17, 3.4036366038188638e-13, 0.0, 
2.7163265306122448, 1157.4480686049728, 0.37004475244119905, 5.9676760060896258e-08, 1.2770056798127464e-17, 1.3112905098744667e-18, 7.5039025186915359e-11, 0.073732453395572967, 8.3062812316574144e-22, 1.2125828429517868e-18, 2.7468585856215558e-26, 1.8186897754431931e-23, 1.6785989331911356e-17, 1.6311632412156819e-19, 2.2808129025911286e-10, 7.5372073996861071e-05, 0.19066139536065296, 0.031250769857647791, 8.4018633930876973e-11, 2.7889659720743611e-08, 6.9951384215684446e-15, 2.6648921944911916e-17, 8.2335054653837391e-11, 3.2357846295299236e-22, 1.7030759291774471e-11, 4.6699093086711554e-17, 1.1961007724983866e-10, 4.9501942329824047e-16, 9.0128359093791993e-12, 2.1118380280925005e-17, 2.099464506915035e-11, 2.9919121504391784e-17, 6.4512617981859834e-19, 4.1602834444999861e-16, 7.0862394831032798e-12, 3.2575015636134889e-05, 2.5307482670978423e-14, 3.0981342368318953e-13, 1.4343564284476016e-23, 1.7530798124845629e-17, 2.6782132321510207e-17, 9.3977348211150474e-17, 1.0826790938929537e-06, 1.007128382198108e-14, 3.2423617001399347e-24, 9.9118536746807599e-21, 1.3156376491647078e-12, 7.6901975986212965e-08, 1.1222400723084348e-15, 0.61454666049966722, 0.0, 1.8298735500907517e-22, 3.4275658792742252e-18, 2.6853491425007197e-17, 7.7361721160552897e-13, 0.0, 
2.7816326530612243, 1124.4856423336751, 0.38392172053891582, 3.0922399989904683e-08, 2.4746114860046855e-18, 2.2859801552448765e-19, 2.8397370256942846e-11, 0.067888747569463032, 1.4311073049339888e-22, 3.3535280447693945e-19, 5.3421045644099583e-27, 5.2301515769145851e-24, 9.2585721725763138e-18, 8.045915293858992e-20, 2.7284198474291062e-10, 0.00018309162101591998, 0.19459775531748172, 0.03133673879019562, 5.5157039704302219e-11, 2.9841462221192805e-08, 5.7002941584525431e-15, 1.9950636920336575e-17, 1.229394150022733e-10, 1.7655099301227518e-22, 2.6631924212389943e-11, 6.0839390982822418e-17, 3.4083258821211912e-10, 1.1813075338579317e-15, 4.0948312852697344e-11, 1.5753128303294808e-17, 3.188427779223022e-11, 3.0607617620263161e-17, 1.5094507711811506e-19, 1.4256271543554218e-16, 4.1319247817637225e-12, 4.0388895550744334e-05, 1.2032514106321171e-14, 9.7652019473799769e-14, 2.2425448177108477e-24, 5.622478430128168e-18, 8.2857988368072536e-18, 4.288438227111615e-17, 1.284151138707477e-06, 8.6098488706077253e-15, 1.3810865397924952e-24, 4.3086956816314671e-21, 1.0085667732913845e-12, 8.1046931661972831e-08, 5.3860913820502141e-16, 0.61128009511452808, 0.0, 8.3261525066742666e-22, 2.9853724281175031e-17, 3.3674649081508776e-17, 1.7866995136828535e-12, 0.0, 
2.8469387755102042, 1092.8522058446254, 0.39718038725716881, 1.5828379123938492e-08, 4.6737601635823899e-19, 3.8815405820696874e-20, 1.0568645193304896e-11, 0.062260533457090358, 2.397086285967794e-23, 9.0734955485411489e-20, 1.008674197088939e-27, 1.4670471644544761e-24, 5.0257358850578511e-18, 3.8985993677634792e-20, 3.2484070729717685e-10, 0.00044723114627405838, 0.19833112255513316, 0.03142562227451131, 3.5844926058719073e-11, 3.1814897299085429e-08, 4.601043941948206e-15, 1.4774920242523076e-17, 1.8334202308509287e-10, 9.4747909958732653e-23, 4.1614122395836232e-11, 7.8827939514950191e-17, 9.7695926362576787e-10, 2.8230861631350798e-15, 1.8802115620827439e-10, 1.1632336002786872e-17, 4.84282708737698e-11, 3.1122845232742514e-17, 3.4493986977049807e-20, 4.7921182903307868e-17, 2.3799994198078964e-12, 5.0003508208762673e-05, 5.6440470879520694e-15, 3.0239058471620289e-14, 3.4104960520499128e-25, 1.773520932364814e-18, 2.5139047604647778e-18, 1.9265874597697467e-17, 1.5212773265137687e-06, 7.3009463449610164e-15, 5.7819693478874767e-25, 1.8434489704043749e-21, 7.6771501108924087e-13, 8.5283933838688647e-08, 2.5519039479108748e-16, 0.60804706865769031, 0.0, 3.8150855272752616e-21, 2.6428237163100926e-16, 4.2031384256786771e-17, 4.1427396527948587e-12, 0.0, 
2.9122448979591833, 1063.5393009147383, 0.40922658208909285, 8.2009297260013349e-09, 9.1405819187282424e-20, 6.8465352295277966e-21, 4.0097558360092631e-12, 0.057052431070411559, 4.1653349254073641e-24, 2.5186606391545207e-20, 1.9644537498550027e-28, 4.2033857743167802e-25, 2.7450485989979655e-18, 1.9051403912880576e-20, 3.8246796224540151e-10, 0.0010633173785384632, 0.20167673412842702, 0.031507347518497909, 2.342142758481872e-11, 3.371423235403196e-08, 3.7070378436297391e-15, 1.0941886513451163e-17, 2.6912481870017357e-10, 5.1147709626263716e-23, 6.3917112320921945e-11, 1.0060941106377113e-16, 2.7106420572534933e-09, 6.5447192783798388e-15, 8.253548953653043e-10, 8.5952355158261451e-18, 7.2439632501608933e-11, 3.1429341240411798e-17, 8.1225026566321188e-21, 1.6439295478141758e-17, 1.381612653760795e-12, 6.1335771642419783e-05, 2.6843908574356148e-15, 9.5989547194980638e-15, 5.4021708200972364e-26, 5.736552631820683e-19, 7.8104828911622753e-19, 8.7711562872668031e-18, 1.7886226898136255e-06, 6.1770067988117605e-15, 2.455108057813841e-25, 8.0043613980657084e-22, 5.8592672836107821e-13, 8.9417586829134156e-08, 1.2261756321975184e-16, 0.60484708247914176, 0.0, 1.6652420428106535e-20, 2.1961726349250131e-15, 5.1788412345637204e-17, 9.3512433350947926e-12, 0.0, 
2.9775510204081632, 1038.0571864481321, 0.41917345477162959, 4.4857828145839071e-09, 2.0558549732159158e-20, 1.4031478453088638e-21, 1.6510503778301752e-12, 0.052562531451882694, 8.4075709721811668e-25, 7.7942933707031753e-21, 4.3796130988679272e-29, 1.3321055092161206e-25, 1.5676348307724692e-18, 9.826071736664916e-21, 4.4053153732789908e-10, 0.0023270101640169038, 0.20434302531902085, 0.031578510216161655, 1.5810155933717321e-11, 3.5376456387305833e-08, 3.0229044631863329e-15, 8.2605889929147546e-18, 3.7941885991655858e-10, 2.8857710297339388e-23, 9.3771516223417709e-11, 1.2439702345998394e-16, 6.8121475628298103e-09, 1.3933647825857952e-14, 3.1476542906023127e-09, 6.4743916654677814e-18, 1.0390914314653863e-10, 3.1474653452763593e-17, 2.1617953283612132e-21, 6.1634211108338367e-18, 8.3701364224767377e-13, 7.3580835050878865e-05, 1.3573897072698461e-15, 3.3626802730461114e-15, 1.0035604907539833e-26, 2.0454199749625056e-19, 2.6791044258679342e-19, 4.252782957960587e-18, 2.0640108537147293e-06, 5.2670022214187752e-15, 1.1159364734730223e-25, 3.7194243318788238e-22, 4.5604593320590979e-13, 9.30912297429735e-08, 6.2594030989962589e-17, 0.60168001861608467, 0.0, 6.2909781883681745e-20, 1.4936334942700458e-14, 6.2112152998217117e-17, 1.9492191048749592e-11, 0.0, 
3.0428571428571427, 1017.5133068477116, 0.42637547347878341, 2.6935876965693702e-09, 5.8589945719885949e-21, 3.7059056277274029e-22, 7.8202780191676902e-13, 0.049002627430406107, 2.1891959788173966e-25, 2.9055279742325789e-21, 1.2306736643994066e-29, 5.0272159519242759e-26, 9.7036866142588703e-19, 5.5819168591356352e-21, 4.9187839044331569e-10, 0.0044568698564751239, 0.20610631482467034, 0.031644916406712562, 1.1310495150581811e-11, 3.6654416019165516e-08, 2.5293781822926199e-15, 6.4774128357569768e-18, 5.0287568208820217e-10, 1.763572104298884e-23, 1.2804811612844565e-10, 1.468569869577367e-16, 1.4601030140026779e-08, 2.5934615640062868e-14, 9.5629736204313669e-09, 5.0599179214829847e-18, 1.395653770675203e-10, 3.1236052331921128e-17, 7.082185404558629e-22, 2.6910284118229535e-18, 5.4680821628532898e-13, 8.5368311648905751e-05, 7.625348176891727e-16, 1.3917953935212409e-15, 2.4400444693850292e-27, 8.594467160703474e-20, 1.0879140952872683e-19, 2.2993224853857077e-18, 2.3145274681640467e-06, 4.5709801667941576e-15, 5.7081446842244765e-26, 1.9430774293349959e-22, 3.6785974914403136e-13, 9.5962595674728086e-08, 3.544004837331318e-17, 0.59854605828945118, 0.0, 1.8861785103912114e-19, 7.3405452868425717e-14, 7.1646645945706893e-17, 3.5777725519125405e-11, 0.0, 
3.1081632653061222, 1001.6795403892469, 0.43096008214018361, 1.7894511768458298e-09, 2.1549358996771664e-21, 1.2863064241887282e-22, 4.3100940956263869e-13, 0.046325102507208428, 7.5037097793277495e-26, 1.3249229778992972e-21, 4.4412280394996716e-30, 2.2932204625777514e-26, 6.5640309403515734e-19, 3.5255707091446984e-21, 5.323710396789657e-10, 0.0074143746485892479, 0.20699762099737543, 0.03171472961838985, 8.6239236252892442e-12, 3.7525885997844266e-08, 2.1806817235104332e-15, 5.3022988524195717e-18, 6.2525237484067108e-10, 1.1767588800182936e-23, 1.6220498390516276e-10, 1.6540775544583842e-16, 2.6449925276059374e-08, 4.1923942039345147e-14, 2.2837193661679328e-08, 4.1211608127606939e-18, 1.7498698509313624e-10, 3.0757828860104844e-17, 2.9024964800249679e-22, 1.3854776099052618e-18, 3.8794094483187722e-13, 9.5704182916973916e-05, 4.8005604622072653e-16, 6.8944008033823802e-16, 7.9266354797429458e-28, 4.3088326193671924e-20, 5.3014007139121165e-20, 1.3990570106653002e-18, 2.5193376145189331e-06, 4.0497626177849875e-15, 3.31913172161856e-26, 1.1526118287934199e-22, 3.0866624593299031e-13, 9.7956533680961505e-08, 2.2443183729261384e-17, 0.59544519913115102, 0.0, 4.4313762935239849e-19, 2.5563230523875944e-13, 7.9451629863257795e-17, 5.7432300929372663e-11, 0.0, 
3.1734693877551021, 989.47656338285447, 0.43354241550643846, 1.2922254202923251e-09, 9.7776308327096059e-22, 5.5906228521287747e-23, 2.6917377779682898e-13, 0.044322241837212333, 3.2257323189703543e-26, 7.134742599001319e-22, 1.96982708244203e-30, 1.2234008405136902e-26, 4.7804307760483556e-19, 2.4317276313231707e-21, 5.621623682551763e-10, 0.010996601024328805, 0.2072166033766647, 0.031791844614908277, 6.9329722779613088e-12, 3.8066976761804861e-08, 1.9286481710374344e-15, 4.5007519333164894e-18, 7.3841390700856003e-10, 8.4469881346749694e-24, 1.9333001648152047e-10, 1.7943347850845555e-16, 4.1774501634763326e-08, 6.0439876535609117e-14, 4.4811986607979325e-08, 3.474854419146675e-18, 2.0748512733090146e-10, 3.0116643466121221e-17, 1.430320321718783e-22, 8.1719590176116757e-19, 2.947202130402849e-13, 0.0001043803727985733, 3.3200880866322127e-16, 3.9595711132393772e-16, 3.2683408972363186e-28, 2.4979928333661875e-20, 3.0023976627774819e-20, 9.3849611711891114e-19, 2.6771166423145446e-06, 3.6520260240804874e-15, 2.145577802560382e-26, 7.5936278336542072e-23, 2.6765632160259801e-13, 9.922317724855239e-08, 1.5587232379550921e-17, 0.59237704642094757, 0.0, 8.5358084019070629e-19, 6.7201278289024793e-13, 8.5386215944617432e-17, 8.2667566699609188e-11, 0.0, 
3.2387755102040816, 979.83180587833033, 0.43473286750500456, 9.9214452609577303e-10, 5.1749871261402209e-22, 2.8654592942288961e-23, 1.8426349867052034e-13, 0.042790282814863995, 1.6374041037666518e-26, 4.3412002465989717e-22, 1.0165029516498032e-30, 7.3229034284875557e-27, 3.6765429189015199e-19, 1.7898153985198961e-21, 5.8325003786651147e-10, 0.015000693078475744, 0.20696669449347524, 0.031876296196679088, 5.7955389614729413e-12, 3.8368979465314248e-08, 1.738689758300026e-15, 3.9250138370672747e-18, 8.4018990369284573e-10, 6.3993390844955664e-24, 2.2045618639052884e-10, 1.8946412519064774e-16, 5.9703455795017287e-08, 8.0175828885631103e-14, 7.6198961380357138e-08, 3.0062112477480126e-18, 2.3624318476866485e-10, 2.937845248424679e-17, 8.0689239207261748e-23, 5.3261427098015448e-19, 2.3547687092489495e-13, 0.00011160655164497096, 2.4603336862935029e-16, 2.5345610051470536e-16, 1.6050404707734587e-28, 1.6109014653262959e-20, 1.8987287286531714e-20, 6.7633661867449307e-19, 2.7956644351549584e-06, 3.3374222328820028e-15, 1.4992517474366468e-26, 5.4039682151400834e-23, 2.3780643391758208e-13, 9.9955894865299449e-08, 1.1584895962771233e-17, 0.58934100221525165, 0.0, 1.4227822176341509e-18, 1.4389551294106385e-12, 8.9723803458172297e-17, 1.0990967210993662e-10, 0.0, 
3.3040816326530615, 972.93542100706907, 0.43588553129563307, 8.1883156091556907e-10, 3.2953156426128057e-22, 1.8035199100367991e-23, 1.4154261843504398e-13, 0.04222679573866929, 1.0238643046996168e-26, 3.0985265021700241e-22, 6.1705398338155301e-31, 4.9541486721408025e-27, 2.9860990745425662e-19, 1.4079825149158986e-21, 5.892415126305811e-10, 0.018501554545228841, 0.20546780671969136, 0.032109215783243494, 5.0576565778848264e-12, 3.8383811150772689e-08, 1.6046331184299951e-15, 3.5360205569689195e-18, 9.1891073968460004e-10, 5.0483293548120727e-24, 2.342626127514847e-10, 1.904739122556296e-16, 7.4839624271437915e-08, 9.524890294186682e-14, 1.0849448062189743e-07, 2.6426564903196231e-18, 2.5371894099910603e-10, 2.8196913691918676e-17, 5.3168272926625109e-23, 3.899959829711693e-19, 2.0004821800064923e-13, 0.00011724910137750162, 1.976856756941549e-16, 1.8523260412914652e-16, 9.7880495490319078e-29, 1.1831201051700277e-20, 1.3761779421412915e-20, 5.2315659782710808e-19, 2.8335270896858091e-06, 3.0714503384769535e-15, 1.1340467024797933e-26, 4.1931177605094176e-23, 2.1683114606904997e-13, 9.9858240141166382e-08, 9.2726448446352859e-18, 0.58633667504329656, 0.0, 1.9626830650704588e-18, 2.3827920490222379e-12, 9.0944474949460911e-17, 1.3226196191514766e-10, 0.0015647287267801827, 
3.3693877551020406, 969.87594372911406, 0.4397211872859958, 7.540847291267531e-10, 2.7941761258335971e-22, 1.5794955556433885e-23, 1.3105318174860412e-13, 0.043914081980542995, 8.9755974105942838e-27, 2.8935227106883839e-22, 4.6594934908547829e-31, 3.9425464119267146e-27, 2.5893147389714231e-19, 1.2035349504655714e-21, 5.6565084779050274e-10, 0.019498469333983103, 0.20082282871757137, 0.032797884005402796, 4.6840743003711665e-12, 3.7940492845902263e-08, 1.5358066959251522e-15, 3.3479485311059183e-18, 9.527529421607183e-10, 4.0657962026474306e-24, 2.1646153235126695e-10, 1.7235334918493944e-16, 7.5051715712449988e-08, 9.3613064562062002e-14, 1.1609910343373029e-07, 2.3196304474843047e-18, 2.4457348614965943e-10, 2.5845190414898981e-17, 4.4035282296798039e-23, 3.3996539782858422e-19, 1.8712465368380978e-13, 0.00012109895757857462, 1.7942153067887869e-16, 1.6685243791644598e-16, 8.4410180382545036e-29, 1.0667357808388164e-20, 1.2398586052727157e-20, 4.3981021870896299e-19, 2.6993949592773584e-06, 2.8131750008187992e-15, 9.4637379347011944e-27, 3.6795360869259111e-23, 2.045407487204036e-13, 9.8135833363385845e-08, 8.218748210503071e-18, 0.58336374604654617, 0.0, 1.9637833286290078e-18, 2.597655995400052e-12, 8.5756808064133349e-17, 1.3521630268172599e-10, 0.0082854951387918655, 
3.4346938775510205, 966.89295657625121, 0.44342933381998256, 6.9546790721397895e-10, 2.3753825979819607e-22, 1.3853137535974858e-23, 1.2144169402805007e-13, 0.045602114890655229, 7.8789658859578968e-27, 2.7022540681677016e-22, 3.5371264546968295e-31, 3.150721460042882e-27, 2.2508502342558412e-19, 1.0316174438380559e-21, 5.4326388039101444e-10, 0.020520833303144814, 0.19626095909250926, 0.033452591483614236, 4.3416401225585964e-12, 3.748347710378595e-08, 1.4699620416479182e-15, 3.1705927109942148e-18, 9.8627775070045958e-10, 3.2875352889513633e-24, 2.00271275340764e-10, 1.5620544967284273e-16, 7.5231376927641269e-08, 9.1991782858555304e-14, 1.2400786326696309e-07, 2.0398260770437068e-18, 2.3575160584589801e-10, 2.3711664934646972e-17, 3.6599796922365684e-23, 2.970833239681633e-19, 1.752175921360042e-13, 0.00012495933046277141, 1.6311775495143756e-16, 1.5050889034631559e-16, 7.2919361226638405e-29, 9.631270381536792e-21, 1.1185200468228628e-20, 3.7093817250300041e-19, 2.5736172724231444e-06, 2.5803167968008893e-15, 7.9234117241877172e-27, 3.234748720748818e-23, 1.9303376568730448e-13, 9.6412158405548623e-08, 7.297178872279946e-18, 0.58042076265400488, 0.0, 1.9635861132731275e-18, 2.8251888958332935e-12, 8.0889340621234411e-17, 1.3805476413980527e-10, 0.014893734031731999, 
3.5, 963.98145438694462, 0.447012250348717, 6.4227532817227295e-10, 2.0242335036599579e-22, 1.216649706842515e-23, 1.1262128459186547e-13, 0.047289830461968704, 6.9249440935069105e-27, 2.5237367375075745e-22, 2.698401474975475e-31, 2.527815355544738e-27, 1.9611610475507212e-19, 8.865294639631431e-22, 5.219872814010732e-10, 0.021568610266140063, 0.19178208763014434, 0.034073805446120861, 4.0272834879916973e-12, 3.7014108355855665e-08, 1.4069404267082212e-15, 3.0032065446327364e-18, 1.0194485272571749e-09, 2.668119991798622e-24, 1.8551330476153141e-10, 1.4177907185176561e-16, 7.5378985222647032e-08, 9.0383794155393482e-14, 1.3222336871559322e-07, 1.7968312319527246e-18, 2.2723935599004977e-10, 2.1772876963171557e-17, 3.0520046241458623e-23, 2.6020643987583686e-19, 1.6422555621039005e-13, 0.00012882928407888263, 1.4852701967413977e-16, 1.3594538872154035e-16, 6.3094030003050488e-29, 8.7070024332602697e-21, 1.0102948163252022e-20, 3.1379619334090342e-19, 2.4554751332160721e-06, 2.369882654778628e-15, 6.6540183284642558e-27, 2.8485496861949139e-23, 1.8224924937571048e-13, 9.4689627995298474e-08, 6.4893473150280141e-18, 0.57750727494362697, 0.0, 1.96210613221939e-18, 3.0657300276590497e-12, 7.6318102144203021e-17, 1.4077626795423669e-10, 0.021389695954388898, 
