Distance (mm), T (C), P (atm), H2, O2, H2O, CH4, CO, CO2, AR, PT(S), H(S), H2O(S), OH(S), CO(S), CO2(S), CH3(S), CH2(S), CH(S), C(S), O(S), 
0.40500000000000003, 800.00000000000011, 1.0000182479590325, 0.141065768974, 1.27180891536e-21, 0.471663077871, 0.0457002613429, 0.0281978706838, 0.278166552651, 0.0352064684773, 0.950020075155, 0.0200114747454, 0.000947867157938, 4.72654268678e-06, 0.0246631620683, 2.06584569237e-07, 9.60337958188e-09, 6.79744769106e-11, 7.13480946842e-12, 0.00435247038196, 7.68530296847e-09, 
0.42000000000000004, 800.00000000000011, 1.0000188996718549, 0.142530346646, 1.24567437039e-21, 0.470568884524, 0.0451783561619, 0.0284842007217, 0.278065414772, 0.0351727971751, 0.949810513575, 0.020111743791, 0.000945460255717, 4.69449030073e-06, 0.0248874646963, 2.06463918378e-07, 9.48745419526e-09, 6.68510331766e-11, 6.98667779801e-12, 0.00423989956848, 7.59850005882e-09, 
0.435, 800.00000000000011, 1.0000195513846777, 0.143937885584, 1.23293158368e-21, 0.469517823018, 0.0446760469224, 0.0287618280812, 0.277966026258, 0.0351403901357, 0.94960640578, 0.0202075529247, 0.00094314637736, 4.66398270323e-06, 0.0251044922808, 2.06345794286e-07, 9.37419271087e-09, 6.57683190813e-11, 6.84532507525e-12, 0.00413351534536, 7.51639583489e-09, 
0.45000000000000001, 800.00000000000011, 1.0000202030975001, 0.145292424561, 1.19623241053e-21, 0.468506812933, 0.0441919834828, 0.0290312438671, 0.27786837492, 0.0351091602365, 0.949407493025, 0.0202992477056, 0.000940918987762, 4.63489371025e-06, 0.0253146714347, 2.06230128399e-07, 9.26359771738e-09, 6.47244015711e-11, 6.7102937075e-12, 0.00403281094968, 7.43857421099e-09, 
0.46500000000000002, 800.00000000000011, 1.0000208548103229, 0.146597597633, 1.17904817638e-21, 0.467533084309, 0.0437249481243, 0.0292928990643, 0.277772441949, 0.0350790289202, 0.949213535348, 0.0203871364211, 0.00093877220513, 4.60711138279e-06, 0.0255183929765, 2.06116851932e-07, 9.15565030107e-09, 6.37174064893e-11, 6.58116393487e-12, 0.00393733323039, 7.36466916752e-09, 
0.48000000000000004, 800.00000000000011, 1.0000215065231455, 0.147856686999, 1.15656870076e-21, 0.466594137135, 0.0432738386833, 0.0295472091293, 0.277678202969, 0.0350499250847, 0.949024309042, 0.0204714954003, 0.000936700712413, 4.58053593069e-06, 0.0257160162722, 2.06005895331e-07, 9.05031530446e-09, 6.27455288408e-11, 6.45755022422e-12, 0.00384667561695, 7.29435705674e-09, 
0.495, 800.00000000000011, 1.0000221582359683, 0.149072664585, 1.13091493927e-21, 0.465687709247, 0.042837655023, 0.0297945573499, 0.277585629592, 0.0350217842024, 0.948839605607, 0.0205525729455, 0.000934699694069, 4.55507813238e-06, 0.0259078718608, 2.05897189765e-07, 8.9475460209e-09, 6.18070442794e-11, 6.33909870417e-12, 0.00376047267401, 7.22735069292e-09, 
0.51000000000000001, 800.00000000000011, 1.0000228099487907, 0.150248230425, 1.10395607246e-21, 0.464811746816, 0.0424154866357, 0.0300352984306, 0.277494690164, 0.034994547529, 0.948659229729, 0.0206305929459, 0.000932764773559, 4.53065789646e-06, 0.0260942650917, 2.05790667166e-07, 8.84728712551e-09, 6.0900310023e-11, 6.22548402932e-12, 0.00367839493318, 7.16339417793e-09, 
0.52500000000000002, 800.00000000000011, 1.0000234616616135, 0.151385843213, 1.09765646461e-21, 0.463964380841, 0.0420065025821, 0.0302697610311, 0.277405350867, 0.0349681614656, 0.948482998265, 0.0207057580342, 0.000930891961119, 4.50720306697e-06, 0.0262754782921, 2.05686260293e-07, 8.74947742838e-09, 6.00237671566e-11, 6.11640687146e-12, 0.00360014464064, 7.10225857661e-09, 
0.54000000000000004, 800.00000000000011, 1.0000241133744365, 0.152487749032, 1.07384209439e-21, 0.46314390482, 0.0416099424045, 0.0304982506354, 0.27731757617, 0.0349425769385, 0.948310739114, 0.0207782519248, 0.000929077611551, 4.48464846651e-06, 0.026451773186, 2.05583903916e-07, 8.65405184413e-09, 5.91759403605e-11, 6.01159166038e-12, 0.00352545216787, 7.04373848986e-09, 
0.55500000000000005, 800.00000000000011, 1.0000247650872591, 0.153556003386, 1.08675228058e-21, 0.4623487582, 0.0412251087392, 0.0307210511782, 0.277231329539, 0.0349177489567, 0.948142290407, 0.0208482418475, 0.000927318386082, 4.4629350163e-06, 0.0266233926596, 2.05483533583e-07, 8.56094283184e-09, 5.83554348061e-11, 5.9107842566e-12, 0.00345407266871, 6.98764892235e-09, 
