z (m), u (m/s), V (1/s), T (K), rho (kg/m3), H2, H, O, O2, OH, H2O, HO2, H2O2, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, N2, 
0.023890021525322866, 5.6568616891380952, 5.3405503807243716e-201, 774.09736151197194, 0.35136638924870817, 0.21764477778347918, 0.0058724336783808687, 0.0004174747490488919, 0.1398730075369396, 0.0013072403118113375, 0.041767077876853444, 0.00025605339803490875, 9.788895674805026e-05, 7.5181580520352605e-10, 1.3598117947328061e-10, 1.2407529671036578e-12, 3.4453184054865529e-12, 8.0055536085338682e-10, 7.1093515564256479e-08, 9.6141259230490143e-11, 5.4005039642568623e-10, 9.9383072665802638e-11, 0.59276397218657495, 
0.023891993612294913, 5.7391428744142852, 5.0660624768497821e-201, 786.05484179438031, 0.34632964088684742, 0.21576803585185708, 0.0062355886761774658, 0.00045204859716822647, 0.13928617977431712, 0.0013127409764813794, 0.043390238687942062, 0.00024854677431723608, 9.4455074157666379e-05, 8.5162298154258156e-10, 1.553751623739311e-10, 1.3836695810717564e-12, 3.7038431090271217e-12, 9.0545438408559547e-10, 7.7054656631770807e-08, 9.5135387263960339e-11, 5.9707878277656368e-10, 1.0369269907597837e-10, 0.59321208581947826, 
0.02389396569926696, 5.8209939147673486, 3.9801681979380913e-201, 797.96373105743123, 0.3414610321265778, 0.21387609866950161, 0.0066087004645489231, 0.00048921124229498413, 0.13868258755783378, 0.0013184166207128257, 0.045039719903488019, 0.00024139444198465385, 9.097545404427565e-05, 9.6217238632598456e-10, 1.7704737016808785e-10, 1.5436989770470325e-12, 3.9785939762221688e-12, 1.019778086461789e-09, 8.3441350957657632e-08, 9.4384967728922806e-11, 6.5946827898263701e-10, 1.0817386706402792e-10, 0.5936528091776927, 
0.02389593778623901, 5.9023797689434838, 2.9070383390956884e-201, 809.82118226108025, 0.33675350887548194, 0.21196871986989835, 0.0069915734461402073, 0.00052909066784316843, 0.13806177045231713, 0.0013245140652873443, 0.046715708963492038, 0.00023457683308276679, 8.7467370128789415e-05, 1.0842297009915182e-09, 2.0119030702702035e-10, 1.7226483277397912e-12, 4.2702896559736271e-12, 1.1439220290114142e-09, 9.0277371588525166e-08, 9.3873569719079784e-11, 7.27635679815402e-10, 1.1283447649210554e-10, 0.59408648468475977, 
0.023897909873211061, 5.983308461572733, 1.0383770019223409e-201, 821.62462359551807, 0.33219993198358266, 0.21004655773795558, 0.0073840415013621524, 0.00057181094523051947, 0.13742312168983736, 0.0013312694605053133, 0.04841845443717193, 0.00022807500135078464, 8.3947086165282267e-05, 1.2185719545059105e-09, 2.280031618761344e-10, 1.9224472834615542e-12, 4.5796497036243815e-12, 1.2782704829509712e-09, 9.7587161780330864e-08, 9.3586895562116357e-11, 8.0201779975968843e-10, 1.1768243597218663e-10, 0.59451262080862444, 
0.023899881960183111, 6.063747706808452, -8.0011145248000468e-202, 833.37171348896607, 0.32779385253735815, 0.20810936272188246, 0.0077859008756800919, 0.00061748974757608788, 0.13676615325187799, 0.0013389043340955406, 0.050148188716729131, 0.00022187099988364405, 8.0429984044800383e-05, 1.365982010317117e-09, 2.5769043370681084e-10, 2.1451401061757869e-12, 4.9073908875285861e-12, 1.4231883001699486e-09, 1.0539601259883524e-07, 9.3512946380291469e-11, 8.8307594275404493e-10, 1.2272576390127179e-10, 0.59493158981898975, 
0.023901854047155162, 6.1437104404816028, -3.6432835586179627e-201, 845.06031096504137, 0.32352873767767548, 0.20615782161627058, 0.0081969806623224065, 0.00066623893933250359, 0.136090240967121, 0.0013476298050326284, 0.05190519169966188, 0.00021594729182947234, 7.6930388922410767e-05, 1.5272449946554243e-09, 2.9046149049864336e-10, 2.3928837892300583e-12, 5.2542224940484234e-12, 1.57902667108742e-09, 1.1372981091367934e-07, 9.3641170267355065e-11, 9.712906577357977e-10, 1.2797232806635658e-10, 0.59534290030241177, 
0.023903826134127212, 6.223165692595571, -6.4276718631256546e-201, 856.68843627628416, 0.3193987434625713, 0.2041916946757365, 0.0086170643797968856, 0.00071816186162411411, 0.13539489556774992, 0.0013576427735576544, 0.053689702786834978, 0.00021028705704571605, 7.3461710850297537e-05, 1.7031415862933783e-09, 3.2652890671833578e-10, 2.667934826709468e-12, 5.620841199718391e-12, 1.7461141259836455e-09, 1.2261524148031209e-07, 9.3962571831619815e-11, 1.067166910095545e-09, 1.3342979809131616e-10, 0.59574696149292972, 
0.023905798221099263, 6.3021300424614912, -1.0201004334307606e-200, 868.25424892673266, 0.31539793230306201, 0.20221170688497883, 0.0090459719325293609, 0.00077335447351704911, 0.13467950200641679, 0.0013691306464737373, 0.055501996015737659, 0.00020487348617708647, 7.003628000105292e-05, 1.8944445438301435e-09, 3.661082485427038e-10, 2.972644754262732e-12, 6.0079261421894961e-12, 1.9247664917884754e-09, 1.3207948625426777e-07, 9.4468763590508524e-11, 1.1712273137472265e-09, 1.3910507218259882e-10, 0.59614329059558124, 
0.023907770308071313, 6.380573168751396, -1.3878990269766583e-200, 879.75601356371192, 0.31152103972665884, 0.20021765134785993, 0.0094834695096068927, 0.00083190239675035688, 0.13394359395514746, 0.0013822677340222947, 0.057342281330886181, 0.00019968977877958614, 6.6665497990586918e-05, 2.1019106913362104e-09, 4.0941621748299665e-10, 3.3094410667089953e-12, 6.41613223651342e-12, 2.1153128280660317e-09, 1.4215045379769843e-07, 9.5151888029274691e-11, 1.2840181098854348e-09, 1.4500374173826606e-10, 0.59653233013796381, 
0.023911714482015414, 6.5359977833745893, -1.4388225952041292e-200, 902.564206793827, 0.30411435954833005, 0.19621536495016351, 0.010377689421997455, 0.00095840908813144715, 0.13241935548776915, 0.0014137573594733915, 0.061081940434652413, 0.00019002210084325389, 6.0162737812329486e-05, 2.5642480536391719e-09, 5.0717294748936697e-10, 4.0812327288448021e-12, 7.2916059712875152e-12, 2.531532978582999e-09, 1.6404101669816549e-07, 9.7008654570192083e-11, 1.5356329683096378e-09, 1.5739262597945505e-10, 0.5972831269737795, 
0.023915658655959515, 6.6893714539185378, -1.5005024964340187e-200, 925.10515757435076, 0.2971428785732772, 0.19216268303137002, 0.011303188402754381, 0.0010986073801934799, 0.1308122531878774, 0.0014534513170112384, 0.064929657888420894, 0.00018111196271861421, 5.3980673933458744e-05, 3.097004642296068e-09, 6.2176029030522135e-10, 5.0061286500856126e-12, 8.2545446616727434e-12, 2.9977825778712518e-09, 1.8856068194175198e-07, 9.9475830647368697e-11, 1.826557368413059e-09, 1.7070992820425073e-10, 0.59800486876848724, 
0.023919602829903616, 6.8406695335121741, -1.571153988281597e-200, 947.36864868403893, 0.29057209195077693, 0.1880628453545673, 0.012257917611592634, 0.0012527224356932772, 0.12911974582479652, 0.0015023568802275454, 0.068885392585907312, 0.00017288438987252784, 4.8171475696747662e-05, 3.7048032124157044e-09, 7.5458775332783206e-10, 6.1029871320244783e-12, 9.3082201797819576e-12, 3.5154871606571127e-09, 2.1592020960864755e-07, 1.0253888848005407e-10, 2.1610768377458056e-09, 1.8502737666106549e-10, 0.59869773708250418, 
0.023923547003847714, 6.989865847170412, -1.6524008693192942e-200, 969.34449547197949, 0.28437116656075639, 0.18391968610332202, 0.013239627280269759, 0.0014207750088626233, 0.1273400834030671, 0.0015613122443050085, 0.072948126263645899, 0.00016526482480245407, 4.2772904228110692e-05, 4.3915199317681573e-09, 9.0689269065047079e-10, 7.3896706259131601e-12, 1.0454903672651294e-11, 4.0856327025688546e-09, 2.4633066168347742e-07, 1.0618930429689351e-10, 2.5435451371831566e-09, 2.0041715376105564e-10, 0.59936209338479363, 
0.023927491177791811, 7.1369305072411002, -1.743701997164582e-200, 991.02217866410604, 0.27851259344516716, 0.17973770397704786, 0.014245851355451316, 0.0016025776941926888, 0.12547242744750772, 0.0016309898463585202, 0.077115703787237533, 0.00015818422488873769, 3.7809231625989802e-05, 5.1601520385459251e-09, 1.0796968278636231e-09, 8.8822498474233558e-12, 1.1695659546702733e-11, 4.7087284417822349e-09, 2.8000068150072517e-07, 1.1042100320045791e-10, 2.9782985987801364e-09, 2.169497659167462e-10, 0.59999845816018338, 
0.023931435351735912, 7.2818263215483849, -1.8453205346956928e-200, 1012.3905865382202, 0.27297186210980079, 0.17552207419258978, 0.015273897016129681, 0.0017977371344207644, 0.12351695084016309, 0.0017119002017488777, 0.08138471274979299, 0.00015158055221814465, 3.3292407269836812e-05, 6.0127077900082241e-09, 1.2737687001563674e-09, 1.0594217369094562e-11, 1.3030156341194849e-11, 5.3847665485278608e-09, 3.1713363133809545e-07, 1.1522893022179058e-10, 3.4695594759019532e-09, 2.3469210173460477e-10, 0.60060752125768768, 
0.023935379525680013, 7.4245147169816752, -1.9483306560289068e-200, 1033.4387975462573, 0.26772689255905585, 0.1712786750791899, 0.016320844760480395, 0.0020056618988716626, 0.12147490491947845, 0.001804395514231715, 0.085750406887890457, 0.00014539873325315915, 2.9223420294739456e-05, 6.9501221965922271e-09, 1.489594640988839e-09, 1.2535762435275024e-11, 1.4456506762680869e-11, 6.1132496319502458e-09, 3.5792463409964267e-07, 1.2060812579186567e-10, 4.021330324372241e-09, 2.537053204555436e-10, 0.60119011188607285, 
0.023939323699624114, 7.5649563568430498, -2.060299775363279e-200, 1054.1563345642028, 0.26275770727662928, 0.16701406005484931, 0.01738355382749688, 0.0022255751301269904, 0.1193486606369544, 0.0019086733549331721, 0.090206669678168483, 0.00013959020848259676, 2.5593802310699204e-05, 7.9722006576666644e-09, 1.7273562627504301e-09, 1.4713156286777369e-11, 1.5971149585120571e-11, 6.8931052022231626e-09, 4.025576181428905e-07, 1.2655304381405346e-10, 4.6372830082690703e-09, 2.7404285504121388e-10, 0.60174719908783392, 
0.023943267873568215, 7.703108300651528, -7.5722321122921974e-201, 1074.5326957454779, 0.25804631332857725, 0.16273543623115894, 0.018458679474881109, 0.0024565315403650822, 0.1171417126713795, 0.0020247812153992742, 0.094746026590149107, 0.00013411243891454323, 2.2387202559906664e-05, 9.0775934343693409e-09, 1.9869199297108593e-09, 1.7128286142517745e-11, 1.7568785794117557e-11, 7.7227330555292069e-09, 4.5120247609219196e-07, 1.3305706415713727e-10, 5.3206463738669655e-09, 2.9574878454134831e-10, 0.60227985686132079, 
0.023947212047512316, 7.8389232141256002, 6.3391671392760297e-201, 1094.557431317987, 0.25357647046080789, 0.15845059412276941, 0.019542694900005948, 0.0026974377150920182, 0.11485865652746648, 0.0021526221593473559, 0.099359695447823013, 0.00012892836018646564, 1.9580977722816895e-05, 1.026379884918684e-08, 2.2678349451068358e-09, 1.9778368623289426e-11, 1.9242376033547691e-11, 8.6000021573960096e-09, 5.0401240991528408e-07, 1.4011211756814401e-10, 6.074097089543063e-09, 3.1885636345896238e-10, 0.60278925807345429, 
0.023951156221456417, 7.9723509519461775, 1.9120900721270368e-200, 1114.2202504742081, 0.24933347290490979, 0.15416784506215683, 0.020631923425066558, 0.0029470752366147729, 0.11250513199157844, 0.0022919622480063405, 0.10403767871232276, 0.00012400585067355924, 1.714773729822582e-05, 1.152719444274552e-08, 2.5693410013187017e-09, 2.2655861617744509e-11, 2.098320509785715e-11, 9.5222686398153019e-09, 5.6112153344078842e-07, 1.4770840494053474e-10, 6.8996576674306284e-09, 3.4338680724693168e-10, 0.60327663756155303, 
0.023955100395400514, 8.103338420303146, 3.2571415908683428e-200, 1133.5111486693568, 0.24530396226113654, 0.14989591795112947, 0.021722573473237545, 0.0032041255096892868, 0.11008774282819137, 0.0024424397545487297, 0.10876888674421939, 0.00011931724084544471, 1.5056799519235474e-05, 1.2863092597277647e-08, 2.890383912692075e-09, 2.5748576244499267e-11, 2.2781013607681701e-11, 1.0486403751989888e-08, 6.2264281310356117e-07, 1.5583423225382325e-10, 7.7986067401473628e-09, 3.693484091002173e-10, 0.6037432824436072, 
0.023959044569344612, 8.231831509600708, 4.368199533296486e-200, 1152.4205468978544, 0.24147575340414662, 0.14564386504137569, 0.022810781449405449, 0.0034671958198438796, 0.10761394946105206, 0.0026035764451742493, 0.11354129350940714, 0.00011483886020821676, 1.3275519965015603e-05, 1.4265818383108329e-08, 3.229638917610007e-09, 2.9039982598269629e-11, 2.462419441983434e-11, 1.1488832818318035e-08, 6.8866639021245441e-07, 1.6447593377849629e-10, 8.7714050146286127e-09, 3.9673602478758926e-10, 0.60419049685660686, 
0.023962988743288713, 8.3577753693178831, 5.5234847019878724e-200, 1170.9394348152248, 0.23783768734463506, 0.14142093759080088, 0.023892654791629702, 0.0037348455405874724, 0.1050919449251322, 0.0027747905453583701, 0.11834211211819272, 0.00011055062136049153, 1.1770469379090165e-05, 1.5728805061886916e-08, 3.5855400331989493e-09, 3.2509686094081887e-11, 2.6500045592991308e-11, 1.2525582591024707e-08, 7.592583391519945e-07, 1.7361789462532999e-10, 9.8176411489317074e-09, 4.2553094723297768e-10, 0.60461959182349245, 
0.023966932917232814, 8.4811164267594457, 6.4673095009685018e-200, 1189.059510942325, 0.23437949588935383, 0.13723647351374102, 0.024964319906016233, 0.0040056121168637543, 0.10253051335058157, 0.0029554113255236387, 0.12315799022087237, 0.00010643563111671779, 1.0508445093586365e-05, 1.7244704602526668e-08, 3.9563144541999766e-09, 3.6134047764655296e-11, 2.8395069904851489e-11, 1.3592337601959234e-08, 8.3445987276280657e-07, 1.8324264091644131e-10, 1.0935999494841221e-08, 4.5570115926721009e-10, 0.60503185459748943, 
0.023970877091176915, 8.6018028474419115, 7.4387201138369153e-200, 1206.7733136071656, 0.23109168909028954, 0.1330997661479795, 0.02602196746955469, 0.0042780358538572786, 0.099938880916554312, 0.0031446946620503377, 0.12797521219127098, 0.00010247982694881514, 9.4573112138435677e-06, 1.8805508506612052e-08, 4.3400202726410295e-09, 3.9886909450140312e-11, 3.0295306474939306e-11, 1.4684502114229107e-08, 9.1428701794280759e-07, 1.9333100465058061e-10, 1.2124252251620822e-08, 4.8720194368732952e-10, 0.605428540628554, 
0.023974821265121016, 8.7197864110834189, -2.1177579001221675e-199, 1224.0743378208381, 0.22796545304520638, 0.12901994866593147, 0.02706189947420885, 0.0045506832767764922, 0.097326560051195263, 0.003341839324024059, 0.13277990757666516, 9.8671632425097186e-05, 8.586667915790425e-06, 2.0402676542642933e-08, 4.7345864694774676e-09, 4.37403876485741e-11, 3.2186680049194942e-11, 1.5797267725823411e-08, 9.9873074017541076e-07, 2.0386233204541272e-10, 1.3379275860475627e-08, 5.1997680409613947e-10, 0.60581084948654473, 
0.023978765439065117, 8.8350229600577013, -5.03694236235587e-199, 1240.9571338362512, 0.22499256648590357, 0.12500587019764597, 0.028080571149835896, 0.0048221682634746075, 0.094703195656646796, 0.0035460032646245565, 0.13755825357697141, 9.5001632436336598e-05, 7.8683565011540791e-06, 2.2027269069561134e-08, 5.1378535021898166e-09, 4.7665693015950114e-11, 3.4055351213465067e-11, 1.6925682848761368e-08, 1.087757510645769e-06, 2.1481474077879929e-10, 1.469709203866961e-08, 5.539586489406544e-10, 0.60617992050596048, 
0.023982709613009218, 8.9474739579325764, -6.9325354358832714e-199, 1257.4173847185382, 0.22216532612237339, 0.12106599089631201, 0.02907463187247265, 0.0050911708777487633, 0.092078414615056267, 0.0037563196563814138, 0.14229667137800356, 9.146226590500018e-05, 7.2768094389418618e-06, 2.3670081021691123e-08, 5.5476135938203052e-09, 5.1633941211067658e-11, 3.5888052932350751e-11, 1.8064723869687268e-08, 1.1813102680857005e-06, 2.2616539723480755e-10, 1.6072931062510776e-08, 5.8907117510296318e-10, 0.60653681606030518, 
0.023986653786953315, 9.0571067767704818, -8.8512138485083722e-199, 1273.4519608226205, 0.21947648703338282, 0.11720827749636746, 0.030040959163513573, 0.0053564533155154408, 0.089461685544439937, 0.0039719120442544944, 0.14698200598485542, 8.8047538474688144e-05, 6.7892580759824583e-06, 2.5321773787453765e-08, 5.961649294840603e-09, 5.5616919088601141e-11, 3.7672398682243304e-11, 1.9209364307898005e-08, 1.2793097469113987e-06, 2.3789081788941607e-10, 1.7501315661221944e-08, 6.2523039466197277e-10, 0.60688252139424226, 
0.023990597960897413, 9.1638958288506664, -9.6509878673636494e-199, 1289.0589505052735, 0.21691921014821908, 0.11344011989516249, 0.030976689660579274, 0.0056168730572104357, 0.086862189711245763, 0.0041919084864302635, 0.15160169035808937, 8.4752754729340457e-05, 6.3858121651065516e-06, 2.6973003501191738e-08, 6.3777697297945141e-09, 5.9587783099616254e-11, 3.9397151193717503e-11, 2.0354641844073928e-08, 1.381656107193238e-06, 2.4996716748629596e-10, 1.8976161357244658e-08, 6.6234624021651111e-10, 0.60721793491540621, 
0.023994542134841514, 9.2678226012437523, -1.0454965523703212e-198, 1304.2376668334994, 0.21448702138653705, 0.10976825445999891, 0.031879242292381031, 0.005871392857554599, 0.084288707918542857, 0.0044154542808469768, 0.15614388598901066, 8.1574271332602303e-05, 6.0494275741165207e-06, 2.8614542530535859e-08, 6.793843524817134e-09, 6.3521668757732684e-11, 4.1052442136916225e-11, 2.1495720024476611e-08, 1.4882308257788122e-06, 2.6237055149141938e-10, 2.0490890182047156e-08, 7.0032419190209848e-10, 0.6075438718096674, 
0.023998486308785615, 9.368876318178847, -1.041950861952274e-198, 1318.988631179818, 0.21217377626711828, 0.10619870875753053, 0.032746337304304492, 0.0061190878099541633, 0.081749523443396657, 0.0046417233781646553, 0.16059760193634648, 7.8509266767327781e-05, 5.7657794344761668e-06, 3.0237393023260535e-08, 7.2078283139568321e-09, 6.7396205114952276e-11, 4.2629937418963835e-11, 2.262794480866404e-08, 1.5988987785432624e-06, 2.7507725855003845e-10, 2.2038552673612969e-08, 7.3906684096835335e-10, 0.60786106018943353, 
0.024002430482729716, 9.4670536879267271, -1.0384078948950964e-198, 1333.3135348126223, 0.2099736332312187, 0.10273675649129214, 0.033576007491987414, 0.0063591493114703041, 0.079252343710268361, 0.0048699284009316316, 0.1649527870474381, 7.5555513733904854e-05, 5.5230588340966084e-06, 3.1832889777592543e-08, 7.6177965345929749e-09, 7.1191932718535847e-11, 4.4122944459449334e-11, 2.3746893531829849e-08, 1.7135104706816862e-06, 2.8806388175451543e-10, 2.3611954535823158e-08, 7.784752038431198e-10, 0.6081701474721849, 
0.024006374656673816, 9.5623591105077335, -9.1819606789736071e-199, 1347.215180422073, 0.20788103095402202, 0.099386892558059547, 0.034366604992695289, 0.0065908862625415733, 0.076804239824879716, 0.0050993297131247577, 0.16920039845064819, 7.2711100689963178e-05, 5.3117101998755099e-06, 3.3392791446356892e-08, 8.0219583691669707e-09, 7.4892639648122523e-11, 4.5526461590868995e-11, 2.4848417931791093e-08, 1.8319043495680429e-06, 3.0130705434378043e-10, 2.5203782913431951e-08, 8.1844911912586035e-10, 0.60847170077568535, 
0.024010318830617917, 9.6548041498050008, -7.9870282209273374e-199, 1360.6974058267272, 0.20589067185207732, 0.096152819330955014, 0.035116800956186883, 0.006813723466430918, 0.074411604874400863, 0.0053292439998729752, 0.17333244326109962, 6.9973921377388938e-05, 5.1241239927841996e-06, 3.490935743971575e-08, 8.4186830423443755e-09, 7.8485636890221178e-11, 4.683717074832832e-11, 2.5928710936766036e-08, 1.9539091644336536e-06, 3.1478200534385992e-10, 2.6806729007548469e-08, 8.5888412039594022e-10, 0.60876621479404969, 
0.024018207178506116, 9.8312516197636768, -3.5358497640102612e-199, 1386.4251621807464, 0.20219553655116576, 0.090069078847561254, 0.036486985558995579, 0.0072293368483222391, 0.069832582032336638, 0.0057865094259037806, 0.18119124985623786, 6.4835680443994022e-05, 4.8037255446996888e-06, 3.7777091865025112e-08, 9.181793046700203e-09, 8.5289279565453365e-11, 4.9164130768281767e-11, 2.8007666441763417e-08, 2.2069012868496429e-06, 3.4219033054624077e-10, 3.0007663260580033e-08, 9.4034246420972405e-10, 0.60933230473216626, 
0.024026095526394314, 9.9970929806864692, 1.1805481343771607e-199, 1410.6127234052881, 0.19884131966433286, 0.084463972852276928, 0.037689671038507386, 0.0076063913781036496, 0.065520886923356947, 0.0062388392205740073, 0.18853925710772412, 6.0100710390918485e-05, 4.5241959144036163e-06, 4.0405033094065395e-08, 9.9011309714785586e-09, 9.1591062136723181e-11, 5.1135156093942249e-11, 2.9968561589701808e-08, 2.471156798221787e-06, 3.701613042578164e-10, 3.3169441493103733e-08, 1.0222911975674953e-09, 0.60987377043700752, 
0.024033983874282516, 10.152718613659356, 6.8793973315963117e-199, 1433.3272930979292, 0.19579329252979666, 0.079340371903251369, 0.038724649990875805, 0.0079439696031448452, 0.061498950258328654, 0.0066825425435676575, 0.19535395059607596, 5.5760037914029048e-05, 4.2716058296708854e-06, 4.275910906688156e-08, 1.0569739716289523e-08, 9.7383090893649128e-11, 5.2775405861126006e-11, 3.1794047870209342e-08, 2.7450625831949176e-06, 3.9855968659544406e-10, 3.6246907607735314e-08, 1.1040790487591311e-09, 0.61039266537582726, 
0.024041872222170718, 10.298592749377812, 1.6169065494835652e-198, 1454.6447169619089, 0.19301982008180663, 0.074691299724245083, 0.039595472643343774, 0.0082424101190321959, 0.057779182252747786, 0.0071146200345467763, 0.20162743124563057, 5.1800234314434472e-05, 4.0393111987407369e-06, 4.4816811437014883e-08, 1.1183082530345321e-08, 1.0269087205331687e-10, 5.4124540467604483e-11, 3.3472409537670348e-08, 3.0270136862400515e-06, 4.2726937457206795e-10, 3.9202569128110261e-08, 1.1851297340294113e-09, 0.61089058697716736, 
0.024049760570058917, 10.435231794643899, 2.608835048099077e-198, 1474.6463778286518, 0.19049220158973532, 0.07050157354979994, 0.040308762033273569, 0.0085030339226060299, 0.05436526606190021, 0.007532711466226966, 0.20736434770474232, 4.8204890226807779e-05, 3.8243450802168142e-06, 4.6566859511404845e-08, 1.1738830398647734e-08, 1.0756332336392461e-10, 5.5231520674177433e-11, 3.4997083360229013e-08, 3.3154546543284941e-06, 4.5619264649334209e-10, 4.2007344870022947e-08, 1.2649482503626173e-09, 0.6113688233774357, 
0.024057648917947115, 10.563183377157939, 3.4186217273290354e-198, 1493.4163531747356, 0.18818452428419385, 0.066749561630980309, 0.040873505252835098, 0.0087278741569897043, 0.051253677351797033, 0.0079350221919615091, 0.21257956220662988, 4.4954967658547932e-05, 3.62529109250506e-06, 4.80081882736075e-08, 1.2236532587578243e-08, 1.1206345127284443e-10, 5.6149805690943299e-11, 3.6366025504180408e-08, 3.6089109264682516e-06, 4.85248825906689e-10, 4.4640539509363287e-08, 1.3431223296672735e-09, 0.61182846479125841, 
0.024065537265835317, 10.683007226085367, 4.2345465660696819e-198, 1511.0389337989366, 0.18607351771682773, 0.06340891674667358, 0.041300371081156355, 0.0089194274796418355, 0.048435268920529663, 0.0083202431886611871, 0.21729576813290369, 4.2029294546822683e-05, 3.4412082392852177e-06, 4.9148433777277303e-08, 1.2677239231900242e-08, 1.1626055647746645e-10, 5.6933371124086092e-11, 3.7580971286987532e-08, 3.9060107449724476e-06, 5.1437185796179126e-10, 4.7089204235937055e-08, 1.4193192807706349e-09, 0.612270479334169, 
0.024073425613723519, 10.79525857759241, 4.8797858743019245e-198, 1527.5965562545853, 0.18413840333297204, 0.060450182598211721, 0.041601089866114258, 0.0090804362736048982, 0.045896804894838834, 0.0086874715551495361, 0.22154122252090888, 3.9405206465826186e-05, 3.2711805021965844e-06, 5.0002099903079405e-08, 1.3063117915267677e-08, 1.2022470746625086e-10, 5.7633737693593856e-11, 3.8646663102789007e-08, 4.2054986642747301e-06, 5.4350713586881889e-10, 4.934706260243857e-08, 1.493279246090225e-09, 0.6126957571319509, 
0.024081313961611717, 10.90047439602543, 5.5105243744164974e-198, 1543.1681625718534, 0.182360738552757, 0.057842207128228268, 0.041787918143976581, 0.0092137023568425996, 0.043622373973769307, 0.0090361315191834456, 0.2253477017072662, 3.7058959107031036e-05, 3.114149772911272e-06, 5.0588566950472609e-08, 1.339708767656464e-08, 1.2402438565026766e-10, 5.8298005477367056e-11, 3.9570111967092531e-08, 4.5062420992464092e-06, 5.7260794241304785e-10, 5.1413168986322882e-08, 1.5648028218041098e-09, 0.61310512853108567, 
0.024097090657388118, 11.091485604631927, 6.5508917597385128e-198, 1571.591129305021, 0.1792196727194651, 0.053601036066994262, 0.041857533253507689, 0.0094043865717705673, 0.039830104159204932, 0.0096738921701141345, 0.23171764959385813, 3.3136805040970812e-05, 2.8361764245114911e-06, 5.1026154611638169e-08, 1.39172003166715e-08, 1.3130563911725038e-10, 5.9636359602219292e-11, 4.1011769027959617e-08, 5.1055378171346341e-06, 6.3031332594564921e-10, 5.4962212487315678e-08, 1.6993386808828302e-09, 0.6138741562273371, 
0.024112867353164518, 11.262079328639112, 6.6710130857320386e-198, 1597.1358567688012, 0.17650440726746427, 0.050360515719648023, 0.041620692816141697, 0.0095179112114559816, 0.036801117613487387, 0.010241589481499495, 0.23683136102927677, 2.9992475987766099e-05, 2.5960884622123798e-06, 5.0739189505937239e-08, 1.4280078039210524e-08, 1.3850548438783562e-10, 6.1206567571601297e-11, 4.2014390619672681e-08, 5.6991229393973072e-06, 6.8723360557523851e-10, 5.7892625608726227e-08, 1.8231909708795064e-09, 0.61458835680468094, 
0.024128644048940918, 11.415514330625466, 6.7797316853578802e-198, 1620.2609707432982, 0.17413156360441542, 0.047909635414583686, 0.041157541547716822, 0.009570046798113659, 0.034394277213573785, 0.010742992866091592, 0.24093436893119394, 2.7470259898663066e-05, 2.3877477586703434e-06, 4.991595316759463e-08, 1.4512783046512909e-08, 1.4579339551986688e-10, 6.3130281716383951e-11, 4.2656534837633919e-08, 6.2825511617740026e-06, 7.4307070771977982e-10, 6.0293984622751082e-08, 1.9363967742460719e-09, 0.6152548264022607, 
0.024144420744717319, 11.554523245926463, 6.8421539665578869e-198, 1641.3480537254775, 0.17203623086173347, 0.046068409227421919, 0.040534925107279754, 0.0095742921554250026, 0.032483596508282524, 0.011183512892061003, 0.24424076306554429, 2.5436576425346411e-05, 2.2058622494532999e-06, 4.872245170722507e-08, 1.4640505525640197e-08, 1.5323934355884797e-10, 6.5457440868368115e-11, 4.3011353174290843e-08, 6.8527276587485177e-06, 7.9758324156941382e-10, 6.225757584144578e-08, 2.0393731529295626e-09, 0.61587983419011272, 
0.024160197440493719, 11.681354655484142, 6.9014080904675353e-198, 1660.7093274726979, 0.17016797103561365, 0.044689546026484929, 0.03980617952520514, 0.0095417676203680881, 0.030962292110182209, 0.011569403212345224, 0.24692865650914178, 2.3782303714322233e-05, 2.0461795114421973e-06, 4.7294052424266935e-08, 1.4685210693098142e-08, 1.6084307749301215e-10, 6.8187901707930193e-11, 4.3142558379270274e-08, 7.407635597107853e-06, 8.5058046490979851e-10, 6.3866796656276773e-08, 2.1327583189999005e-09, 0.6164687466764619, 
0.02417597413627012, 11.797837214086247, 6.9031795515643402e-198, 1678.5977132255796, 0.16848754972273056, 0.043656193884379975, 0.039012355505980305, 0.0094814477381662508, 0.029743056950115088, 0.011907128341618859, 0.24914132372392525, 2.2420928965772652e-05, 1.9053105438430521e-06, 4.5734794138164784e-08, 1.4665311415597036e-08, 1.6856288806836973e-10, 7.1290266620749398e-11, 4.3103197948383204e-08, 7.9460809919514334e-06, 9.019228228818081e-10, 6.5193054484306193e-08, 2.2173044066516467e-09, 0.61702604947987438, 
0.02419175083204652, 11.905448183718194, 6.9048854592070435e-198, 1695.217048637699, 0.16696434501604732, 0.042877823516381204, 0.038184085889017526, 0.0094004896253328859, 0.028756338316813838, 0.012202918453807231, 0.25099120148694248, 2.1285299095651448e-05, 1.7805263421793992e-06, 4.4120892191747871e-08, 1.4595859016063967e-08, 1.7633762098697886e-10, 7.4716250011309971e-11, 4.2936030919969132e-08, 8.467472540007529e-06, 9.5152121395646634e-10, 6.6295049375487156e-08, 2.2938025399916184e-09, 0.61755543796951784, 
