TITLE     = "kinetics example 1: constant-pressure ignition"
VARIABLES = 
"time (s)"
"Temperature (K)"
"Density (kg/m3)"
"Pressure (Pa)"
"H2"
"H"
"O"
"O2"
"OH"
"H2O"
"HO2"
"H2O2"
"C"
"CH"
"CH2"
"CH2(S)"
"CH3"
"CH4"
"CO"
"CO2"
"HCO"
"CH2O"
"CH2OH"
"CH3O"
"CH3OH"
"C2H"
"C2H2"
"C2H3"
"C2H4"
"C2H5"
"C2H6"
"HCCO"
"CH2CO"
"HCCOH"
"N"
"NH"
"NH2"
"NH3"
"NNH"
"NO"
"NO2"
"N2O"
"HNO"
"CN"
"HCN"
"H2CN"
"HCNN"
"HCNO"
"HOCN"
"HNCO"
"NCO"
"N2"
"AR"
"C3H7"
"C3H8"
"CH2CHO"
"CH3CHO"
ZONE T="zone1"
 I=101,J=1,K=1,F=POINT
DT=(  SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
0.00077 2658.57 0.10976 101325 0.0327668 0.00924298 0.0034585 0.0118485 0.0191288 0.276436 4.09845e-06 2.92163e-07 -4.19551e-34 -1.49701e-34 2.13478e-34 -1.62042e-35 1.24103e-33 1.13941e-33 4.63809e-28 5.9095e-28 7.49828e-34 4.40386e-33 -1.24992e-35 6.20742e-37 6.26196e-36 -1.70669e-48 -7.20782e-47 -4.17666e-50 -2.32707e-49 -2.65419e-50 -9.58275e-52 -3.77928e-47 -1.27621e-47 7.03436e-47 3.20244e-07 4.22636e-08 9.47715e-09 9.25608e-09 1.95183e-08 0.000661575 1.1674e-07 2.53486e-07 4.48941e-08 -2.31169e-35 -4.11526e-33 8.29099e-38 -1.22619e-38 5.81513e-36 1.99313e-32 -9.32253e-33 -8.49506e-34 0.646451 0 5.4173e-67 3.2623e-68 -1.41477e-52 4.64086e-50 
0.00078 2659.15 0.109741 101325 0.032731 0.00921509 0.00344778 0.0118262 0.0191083 0.276513 4.09568e-06 2.92477e-07 -7.26982e-34 -6.74281e-34 -2.75669e-33 -2.93022e-34 -1.6032e-32 -7.71535e-33 4.63485e-28 5.91344e-28 -3.54664e-35 2.92139e-32 -2.88367e-34 -1.38321e-35 -3.43201e-35 -4.60773e-48 -2.30186e-46 3.38421e-50 -3.76832e-49 -7.09908e-50 -7.07465e-52 -3.95623e-47 -1.0818e-47 1.71366e-46 3.22609e-07 4.27087e-08 9.61503e-09 9.40815e-09 1.94656e-08 0.000677402 1.19675e-07 2.54221e-07 4.59199e-08 -2.06351e-34 -1.5516e-32 -1.33441e-37 -7.92993e-38 5.57978e-34 2.54824e-32 -1.35973e-32 -3.88728e-34 0.646476 0 2.28793e-66 1.46167e-67 1.79931e-51 -3.50203e-50 
0.00079 2659.67 0.109725 101325 0.0326988 0.0091898 0.00343797 0.0118054 0.0190894 0.276582 4.09302e-06 2.92756e-07 -5.08276e-34 -3.44213e-34 -8.50086e-34 -1.32757e-34 -6.10171e-33 -2.79517e-33 4.63194e-28 5.91676e-28 5.58881e-34 3.28313e-33 -1.36117e-34 -5.56004e-36 -1.32725e-35 -1.59524e-48 -6.28774e-47 -3.47104e-50 -1.63454e-49 -1.54591e-50 -4.83073e-52 -2.43639e-47 -8.40123e-48 4.3045e-47 3.24944e-07 4.31464e-08 9.74977e-09 9.55618e-09 1.94177e-08 0.000693206 1.22597e-07 2.5489e-07 4.69415e-08 -9.14143e-36 -9.79307e-34 5.79637e-39 -4.24035e-38 2.76224e-35 1.06815e-32 1.46577e-33 -3.63931e-35 0.646498 0 4.34577e-67 2.61405e-68 -5.56127e-52 -1.88814e-51 
0.0008 2660.15 0.10971 101325 0.0326698 0.00916684 0.00342899 0.0117862 0.0190719 0.276645 4.09046e-06 2.93002e-07 1.43604e-34 6.12379e-35 1.22286e-34 2.30695e-35 9.63571e-34 3.83535e-34 4.62975e-28 5.91939e-28 6.30961e-34 4.3614e-34 2.56725e-35 9.14078e-37 2.04673e-36 3.2478e-49 1.24929e-47 1.35402e-50 3.91608e-50 2.5305e-51 1.37348e-52 7.55989e-48 3.27746e-48 -9.18521e-48 3.27253e-07 4.35774e-08 9.88159e-09 9.70044e-09 1.93742e-08 0.000708987 1.25506e-07 2.55498e-07 4.7959e-08 4.81926e-35 3.48809e-33 -1.01144e-39 8.3707e-39 9.043e-35 -3.47552e-33 1.46769e-33 3.07577e-34 0.646517 0 -4.23947e-68 -2.60544e-69 2.00967e-52 -5.58527e-51 
0.00081 2660.57 0.109696 101325 0.0326438 0.009146 0.00342074 0.0117683 0.0190557 0.276701 4.08799e-06 2.93218e-07 -8.92545e-35 -2.04747e-34 -9.05003e-34 -1.02698e-34 -6.37058e-33 -3.25782e-33 4.62794e-28 5.9218e-28 3.34083e-34 -6.92884e-34 -1.10651e-34 -5.41359e-36 -1.65101e-35 -8.11029e-49 -3.67386e-47 -3.82134e-51 -2.70342e-50 2.39834e-51 2.36724e-52 -1.15244e-47 -3.63068e-48 1.85019e-47 3.29538e-07 4.40021e-08 1.00107e-08 9.8412e-09 1.93346e-08 0.000724745 1.28403e-07 2.5605e-07 4.89726e-08 -7.88024e-35 -5.92545e-33 -7.04921e-38 -2.75916e-38 -9.88615e-35 5.13749e-33 -3.06152e-33 -3.86359e-34 0.646534 0 1.47099e-67 9.00216e-69 -4.25062e-53 -1.38114e-50 
0.00082 2660.96 0.109684 101325 0.0326205 0.00912708 0.00341317 0.0117516 0.0190407 0.276753 4.08559e-06 2.93407e-07 1.12738e-35 1.40857e-34 9.18386e-34 9.98254e-35 6.45049e-33 3.35032e-33 4.62563e-28 5.92415e-28 6.12727e-34 8.77298e-34 1.04853e-34 5.32812e-36 1.75571e-35 8.05065e-49 3.7446e-47 -1.6285e-51 1.53896e-50 -6.62994e-51 -3.24003e-52 1.13745e-47 3.84972e-48 -1.92964e-47 3.318e-07 4.44211e-08 1.01373e-08 9.9787e-09 1.92986e-08 0.000740479 1.31287e-07 2.56552e-07 4.99824e-08 5.58327e-35 4.87871e-33 6.7466e-38 2.45327e-38 3.18478e-35 -5.48553e-33 4.09781e-33 4.22238e-34 0.646548 0 -1.42085e-67 -9.02764e-69 -2.14339e-52 1.01113e-50 
0.00083 2661.3 0.109673 101325 0.0325997 0.00910988 0.00340621 0.011736 0.0190268 0.276799 4.08328e-06 2.93572e-07 9.64925e-35 -1.35129e-34 -1.13271e-33 -1.11315e-34 -7.7644e-33 -4.10533e-33 4.62423e-28 5.92619e-28 3.96928e-34 -7.53063e-35 -1.17926e-34 -6.28503e-36 -2.15156e-35 -8.75688e-49 -4.23463e-47 4.30877e-51 -1.49021e-51 9.32428e-51 4.81785e-52 -8.01485e-48 -2.78127e-48 2.0911e-47 3.34041e-07 4.48347e-08 1.02615e-08 1.01132e-08 1.92659e-08 0.000756188 1.3416e-07 2.57008e-07 5.09886e-08 -1.35047e-35 -2.0571e-33 -9.07264e-38 -2.58389e-38 6.91508e-35 3.90751e-33 -3.60601e-33 -2.07995e-34 0.646561 0 2.11094e-67 1.34044e-68 2.19346e-52 -2.40061e-50 
0.00084 2661.61 0.109664 101325 0.032581 0.00909426 0.0033998 0.0117213 0.0190138 0.276841 4.08103e-06 2.93713e-07 -6.43635e-35 9.08654e-35 1.07485e-33 1.07601e-34 7.62836e-33 4.08282e-33 4.62238e-28 5.92805e-28 5.54216e-34 5.92422e-34 1.14518e-34 6.12627e-36 2.18142e-35 9.13154e-49 4.43244e-47 -7.68904e-51 -1.46115e-50 -1.37366e-50 -5.62143e-52 9.77274e-48 3.7005e-48 -2.38705e-47 3.36264e-07 4.52433e-08 1.03836e-08 1.02448e-08 1.92361e-08 0.000771873 1.37021e-07 2.57423e-07 5.19912e-08 -3.33537e-36 1.35997e-33 9.33609e-38 2.38475e-38 4.35695e-35 -5.79146e-33 4.24736e-33 2.44845e-34 0.646571 0 -1.85652e-67 -1.21696e-68 -2.02159e-52 1.6765e-50 
0.00085 2661.89 0.109655 101325 0.0325644 0.00908006 0.00339389 0.0117076 0.0190017 0.27688 4.07885e-06 2.93835e-07 8.84105e-35 -2.84419e-35 -6.90367e-34 -6.37615e-35 -4.85113e-33 -2.61882e-33 4.62116e-28 5.92975e-28 4.8482e-34 -1.46338e-34 -6.80233e-35 -3.81312e-36 -1.42609e-35 -6.22713e-49 -3.11383e-47 5.52218e-51 1.00128e-50 1.04541e-50 4.24684e-52 -6.56903e-48 -2.03847e-48 1.8231e-47 3.38468e-07 4.56473e-08 1.05037e-08 1.03739e-08 1.92089e-08 0.000787534 1.39871e-07 2.57799e-07 5.29904e-08 1.38152e-35 -2.88909e-34 -6.56063e-38 -1.29687e-38 5.23813e-35 4.29393e-33 -2.49526e-33 -9.76066e-35 0.64658 0 1.42441e-67 9.34057e-69 1.6375e-52 -1.27689e-50 
0.00086 2662.14 0.109647 101325 0.0325496 0.00906715 0.00338843 0.0116947 0.0189904 0.276914 4.07672e-06 2.93938e-07 6.33943e-36 2.51319e-35 9.90884e-35 1.39725e-35 7.74857e-34 4.1733e-34 4.61981e-28 5.93126e-28 4.97819e-34 1.23294e-34 1.4085e-35 6.77171e-37 2.04615e-36 8.50853e-50 3.2192e-48 -7.9338e-52 -2.84785e-51 -8.02621e-52 -3.1204e-53 8.47354e-49 2.16065e-49 -1.60589e-48 3.40655e-07 4.60471e-08 1.06219e-08 1.05005e-08 1.91842e-08 0.00080317 1.42711e-07 2.58142e-07 5.39863e-08 -6.48746e-37 -4.1515e-35 4.36159e-39 3.34976e-39 -1.49336e-35 -4.74144e-34 1.53893e-34 1.45065e-35 0.646587 0 -1.06813e-68 -6.55766e-70 1.72512e-53 2.24196e-51 
0.00087 2662.37 0.10964 101325 0.0325364 0.0090554 0.00338338 0.0116826 0.0189798 0.276945 4.07465e-06 2.94024e-07 2.85386e-35 2.56122e-35 -4.06896e-34 -3.96644e-35 -3.06629e-33 -1.70864e-33 4.61874e-28 5.93261e-28 4.76236e-34 4.27662e-34 -4.1514e-35 -2.33642e-36 -9.65718e-36 -5.59466e-49 -2.71612e-47 6.1863e-51 2.1277e-50 1.08022e-50 3.20237e-52 -4.28163e-48 -1.9588e-48 1.96252e-47 3.42828e-07 4.64429e-08 1.07384e-08 1.06249e-08 1.91617e-08 0.00081878 1.45539e-07 2.58453e-07 5.49791e-08 4.33858e-37 -1.13045e-33 -4.14943e-38 -7.07628e-39 -1.22204e-35 4.26884e-33 -2.35109e-33 -9.81291e-35 0.646593 0 1.43142e-67 9.63244e-69 5.44769e-53 -1.27123e-50 
0.00088 2662.57 0.109634 101325 0.0325248 0.0090447 0.00337871 0.0116711 0.0189699 0.276973 4.07262e-06 2.94095e-07 -3.13352e-35 -1.31514e-35 3.2676e-34 2.73721e-35 2.47053e-33 1.39746e-33 4.61765e-28 5.93381e-28 4.53279e-34 -1.9929e-34 3.11291e-35 1.86142e-36 7.80216e-36 4.14089e-49 2.14796e-47 -4.61673e-51 -2.0587e-50 -8.81432e-51 -2.94672e-52 3.21184e-48 1.49177e-48 -1.5488e-47 3.44985e-07 4.68349e-08 1.08533e-08 1.07472e-08 1.91411e-08 0.000834365 1.48358e-07 2.58736e-07 5.59687e-08 1.65792e-35 1.81463e-33 4.97722e-38 4.73051e-39 2.91976e-35 -3.57143e-33 2.37643e-33 1.52761e-34 0.646598 0 -1.01574e-67 -6.90831e-69 -7.25593e-53 9.91156e-51 
0.00089 2662.75 0.109628 101325 0.0325145 0.00903496 0.00337437 0.0116602 0.0189606 0.276999 4.07064e-06 2.94152e-07 3.73013e-35 7.62856e-36 -1.82909e-34 -1.2905e-35 -1.38728e-33 -7.99774e-34 4.61685e-28 5.93488e-28 5.13921e-34 9.80787e-35 -1.57241e-35 -1.02882e-36 -4.45692e-36 -2.30437e-49 -1.22428e-47 2.51387e-51 1.33516e-50 5.23022e-51 1.90789e-52 -1.89956e-48 -7.60283e-49 9.01878e-48 3.47129e-07 4.72236e-08 1.09668e-08 1.08675e-08 1.91223e-08 0.000849925 1.51166e-07 2.58993e-07 5.69553e-08 -1.73558e-35 -1.47063e-33 -3.58474e-38 -1.74896e-39 1.30731e-35 2.20846e-33 -1.45058e-33 -1.12046e-34 0.646601 0 5.43495e-68 3.6793e-69 5.49142e-53 -5.49695e-51 
0.0009 2662.91 0.109624 101325 0.0325055 0.00902608 0.00337033 0.0116499 0.0189518 0.277022 4.06869e-06 2.94196e-07 -2.16971e-35 -6.22865e-35 -1.39444e-35 -9.04944e-36 9.96757e-36 7.12e-35 4.61603e-28 5.93584e-28 4.0617e-34 -6.5079e-34 -7.73205e-36 -1.53157e-37 1.02214e-36 2.27053e-49 1.27074e-47 -2.13104e-51 -1.23379e-50 -5.59383e-51 -1.50862e-52 1.10683e-48 6.68027e-49 -1.23043e-47 3.4926e-07 4.7609e-08 1.10788e-08 1.09861e-08 1.91052e-08 0.000865459 1.53965e-07 2.59227e-07 5.79391e-08 4.4035e-36 1.02503e-33 1.39964e-38 -3.83565e-39 -3.99244e-35 -2.57115e-33 1.34346e-33 4.55749e-35 0.646604 0 -7.81226e-68 -5.39924e-69 -4.58721e-53 4.95273e-51 
0.00091 2663.05 0.109619 101325 0.0324975 0.00901799 0.00336657 0.0116401 0.0189435 0.277043 4.06679e-06 2.94229e-07 5.48733e-35 4.04139e-35 -1.06244e-35 8.7955e-36 -7.26295e-35 -9.22249e-35 4.61533e-28 5.93668e-28 5.49733e-34 2.68948e-34 7.10433e-36 9.35371e-38 -9.01175e-37 -1.0513e-49 -6.73139e-48 6.85221e-52 7.79342e-51 3.48922e-51 1.20941e-52 -6.6993e-49 -2.41688e-49 6.28593e-48 3.51379e-07 4.79914e-08 1.11896e-08 1.11031e-08 1.90895e-08 0.000880967 1.56755e-07 2.5944e-07 5.892e-08 -5.49203e-36 -6.26685e-34 -2.06188e-38 3.46821e-39 3.5334e-35 1.51316e-33 -7.53528e-34 -3.56062e-35 0.646605 0 3.32384e-68 2.30334e-69 5.83048e-53 -1.98168e-51 
0.00092 2663.18 0.109615 101325 0.0324906 0.00901061 0.00336306 0.0116308 0.0189357 0.277061 4.06492e-06 2.94252e-07 -5.53704e-35 -5.41819e-35 -5.36428e-35 -1.62574e-35 -4.11976e-34 -1.73698e-34 4.61474e-28 5.93742e-28 3.89585e-34 -3.50379e-34 -1.50985e-35 -5.00104e-37 -4.03694e-37 4.4388e-50 4.17633e-48 -2.72978e-51 -1.40525e-50 -9.51201e-51 -5.01401e-52 1.25608e-49 6.98151e-51 -5.26321e-48 3.53487e-07 4.83711e-08 1.12992e-08 1.12185e-08 1.90751e-08 0.000896449 1.59535e-07 2.59635e-07 5.98982e-08 1.85999e-36 4.03784e-34 1.46148e-38 -5.28269e-39 -1.00012e-35 -1.17781e-33 6.28145e-34 1.48679e-35 0.646606 0 -2.47589e-68 -1.91179e-69 -1.56978e-52 -4.61745e-51 
0.00093 2663.29 0.109612 101325 0.0324846 0.00900387 0.00335978 0.0116219 0.0189283 0.277078 4.06308e-06 2.94265e-07 1.20429e-35 8.98419e-36 2.46346e-35 3.45475e-36 1.73394e-34 8.14954e-35 4.61419e-28 5.93808e-28 4.90769e-34 8.43324e-35 3.85499e-36 1.56733e-37 3.81666e-37 -7.6047e-51 -3.164e-49 8.36684e-52 4.13863e-51 4.69342e-51 2.85767e-52 -5.39557e-50 2.41086e-50 6.1367e-49 3.55584e-07 4.8748e-08 1.14077e-08 1.13325e-08 1.9062e-08 0.000911905 1.62306e-07 2.59812e-07 6.08737e-08 -7.89521e-38 -2.23993e-35 6.37019e-41 1.17867e-39 -6.27741e-36 1.63377e-34 -7.41085e-35 -3.87064e-36 0.646606 0 -8.7877e-70 1.16253e-70 1.80302e-53 1.00497e-52 
0.00094 2663.39 0.109609 101325 0.0324795 0.00899771 0.00335671 0.0116134 0.0189213 0.277093 4.06127e-06 2.9427e-07 -1.58539e-35 -1.31046e-35 -3.49314e-35 -5.12612e-36 -2.51159e-34 -1.21739e-34 4.61374e-28 5.93865e-28 4.51255e-34 -9.80199e-35 -5.57844e-36 -2.29449e-37 -5.58947e-37 4.00033e-51 2.20721e-49 -1.25482e-51 -6.41384e-51 -7.5181e-51 -4.54065e-52 1.44803e-50 -4.58344e-50 -6.93881e-49 3.5767e-07 4.91226e-08 1.15151e-08 1.14452e-08 1.90499e-08 0.000927335 1.65069e-07 2.59973e-07 6.18466e-08 1.10007e-36 1.01932e-34 4.89202e-40 -1.67661e-39 1.12593e-35 -1.69889e-34 1.65688e-34 1.12932e-35 0.646605 0 8.95703e-69 6.05739e-71 -3.48986e-53 -9.44111e-52 
0.00095 2663.48 0.109607 101325 0.0324751 0.00899208 0.00335382 0.0116052 0.0189146 0.277107 4.05948e-06 2.94267e-07 3.18621e-36 2.94054e-36 8.9704e-36 1.29973e-36 6.69755e-35 3.38585e-35 4.61334e-28 5.93915e-28 4.78111e-34 2.64882e-35 1.366e-36 5.96998e-38 1.61819e-37 -2.65674e-51 -9.53248e-50 -1.39304e-52 -4.82686e-53 4.21356e-52 2.4976e-53 -1.95542e-50 -2.66482e-52 2.37751e-50 3.59746e-07 4.94948e-08 1.16217e-08 1.15566e-08 1.90389e-08 0.000942738 1.67823e-07 2.60121e-07 6.2817e-08 -2.99605e-37 -2.2943e-35 9.85161e-41 3.82053e-40 -4.21396e-36 6.8805e-36 -2.33471e-35 -1.14138e-36 0.646604 0 -1.11606e-69 -1.76544e-72 -1.12658e-53 -8.12677e-52 
0.00096 2663.56 0.109604 101325 0.0324714 0.00898693 0.0033511 0.0115973 0.0189082 0.27712 4.05772e-06 2.94257e-07 -3.42446e-36 -3.40557e-36 -1.13195e-35 -1.5652e-36 -8.44604e-35 -4.26496e-35 4.61301e-28 5.93959e-28 4.68015e-34 -2.1038e-35 -1.64905e-36 -7.25949e-38 -2.03524e-37 8.57078e-51 3.33545e-49 5.94901e-52 1.34858e-51 2.11023e-52 1.86584e-53 5.86423e-50 1.51595e-50 -7.12777e-50 3.61813e-07 4.98648e-08 1.17273e-08 1.1667e-08 1.90287e-08 0.000958115 1.70568e-07 2.60255e-07 6.3785e-08 1.90508e-37 1.84364e-35 -7.51111e-40 -4.50957e-40 -3.36289e-37 -2.14207e-35 4.75721e-35 4.05168e-36 0.646602 0 9.03523e-69 1.62161e-70 3.23937e-53 2.2087e-51 
0.00097 2663.63 0.109603 101325 0.0324683 0.00898221 0.00334853 0.0115897 0.0189021 0.277131 4.05598e-06 2.94241e-07 5.45683e-37 8.21579e-37 3.20983e-36 4.19072e-37 2.44919e-35 1.27547e-35 4.61272e-28 5.93996e-28 4.74316e-34 1.31896e-35 4.39679e-37 1.99368e-38 6.00398e-38 -5.30233e-51 -2.04201e-49 -5.32605e-52 -1.411e-51 -5.75227e-52 -3.78339e-53 -3.39436e-50 -1.3698e-50 8.9908e-51 3.63871e-07 5.02328e-08 1.18321e-08 1.17763e-08 1.90194e-08 0.000973465 1.73306e-07 2.60379e-07 6.47505e-08 2.13465e-37 9.7931e-36 5.07235e-40 1.11832e-40 3.11635e-36 3.73895e-36 1.77523e-35 2.75691e-36 0.6466 0 -3.65475e-69 -9.02592e-71 -2.35828e-53 -1.39699e-51 
0.00098 2663.69 0.109601 101325 0.0324658 0.00897789 0.00334611 0.0115824 0.0188962 0.277141 4.05426e-06 2.94219e-07 -3.75921e-37 -6.01679e-37 -2.56915e-36 -3.25055e-37 -1.98216e-35 -1.02931e-35 4.61248e-28 5.94027e-28 4.72125e-34 4.42951e-37 -3.40103e-37 -1.56097e-38 -4.92127e-38 4.54019e-51 1.82962e-49 4.01268e-52 1.18545e-51 5.53966e-52 3.47353e-53 3.05851e-50 1.20886e-50 -6.05801e-51 3.6592e-07 5.05988e-08 1.19361e-08 1.18846e-08 1.90108e-08 0.000988788 1.76035e-07 2.60492e-07 6.57137e-08 -4.58957e-38 -1.32661e-36 -5.024e-40 -8.42185e-41 -2.40151e-36 -3.54944e-36 1.03838e-35 1.34749e-36 0.646597 0 1.89984e-69 6.00559e-71 1.72652e-53 1.16272e-51 
0.00099 2663.74 0.1096 101325 0.0324638 0.00897392 0.00334381 0.0115753 0.0188906 0.27715 4.05256e-06 2.94192e-07 -1.0285e-37 5.79029e-38 5.8398e-37 5.90416e-38 4.77265e-36 2.62794e-36 4.61228e-28 5.94054e-28 4.7288e-34 7.32964e-36 6.19656e-38 3.09661e-39 1.20576e-38 -2.31868e-51 -9.38658e-50 -2.76249e-52 -8.13141e-52 -3.59101e-52 -2.24902e-53 -1.41409e-50 -4.92022e-51 2.46378e-51 3.67961e-07 5.0963e-08 1.20395e-08 1.1992e-08 1.90029e-08 0.00100408 1.78756e-07 2.60595e-07 6.66745e-08 1.2567e-37 5.61435e-36 2.75066e-40 1.09019e-41 4.49454e-37 1.43832e-36 2.21581e-35 2.6956e-36 0.646594 0 -7.99385e-70 -2.13735e-71 -9.73271e-54 -5.92976e-52 
0.001 2663.78 0.109599 101325 0.0324622 0.00897028 0.00334162 0.0115684 0.0188852 0.277158 4.05088e-06 2.9416e-07 -2.91896e-39 -6.05162e-38 -3.06737e-37 -4.00105e-38 -2.61921e-36 -1.43411e-36 4.61213e-28 5.94077e-28 4.726e-34 5.451e-36 -4.04737e-38 -1.91833e-39 -6.48033e-39 1.27428e-51 5.4815e-50 1.34453e-52 4.41088e-52 1.29242e-52 6.89182e-54 8.01833e-51 2.92711e-51 4.04186e-52 3.69994e-07 5.13254e-08 1.21421e-08 1.20985e-08 1.89955e-08 0.00101935 1.8147e-07 2.60691e-07 6.76331e-08 1.14523e-37 6.95164e-36 -6.25456e-41 -8.7982e-42 5.46497e-37 -3.83774e-37 1.50347e-35 2.07239e-36 0.64659 0 -8.55403e-70 -1.59704e-71 3.96881e-54 2.97066e-52 
